TransactionId,CustomerId,AccountId,StoreId,TransactionDateTime,PaymentMethod,Currency,DiscountEUR,TotalNetAmountEUR,Year,Month,Day
TR00001246,CU000275,AC00458,ST012,2024-09-16 10:00:00,Card,EUR,0.89,631.59,2024,9,16
TR00001247,CU000094,AC00461,ST026,2024-05-25 19:00:00,Card,EUR,0.0,599.51,2024,5,25
TR00001248,CU000286,AC00478,ST016,2024-12-25 17:00:00,Invoice,EUR,19.46,65.99,2024,12,25
TR00001249,CU000329,AC00163,ST038,2025-01-31 03:00:00,Card,EUR,4.58,281.99,2025,1,31
TR00001250,CU000017,AC00171,ST003,2025-04-07 20:00:00,Invoice,EUR,23.71,178.25,2025,4,7
TR00001251,CU000226,AC00217,ST031,2024-04-29 03:00:00,Card,EUR,6.28,0.0,2024,4,29
TR00001252,CU000080,AC00054,ST017,2024-05-01 05:00:00,BankTransfer,EUR,2.38,655.39,2024,5,1
TR00001253,CU000438,AC00466,ST004,2025-10-28 09:00:00,Card,EUR,23.79,891.38,2025,10,28
TR00001254,CU000313,AC00027,ST032,2024-10-29 07:00:00,Card,EUR,7.0,1368.71,2024,10,29
TR00001255,CU000421,AC00039,ST007,2025-04-04 01:00:00,Card,EUR,15.56,685.55,2025,4,4
TR00001256,CU000301,AC00546,ST015,2025-09-11 04:00:00,Cash,EUR,4.32,0.0,2025,9,11
TR00001257,CU000467,AC00534,ST033,2024-11-03 21:00:00,Card,EUR,24.83,1086.1,2024,11,3
TR00001258,CU000269,AC00548,ST018,2025-12-24 15:00:00,Card,EUR,11.5,218.31,2025,12,24
TR00001259,CU000218,AC00268,ST030,2024-09-09 03:00:00,Cash,EUR,0.0,906.8,2024,9,9
TR00001260,CU000053,AC00096,ST026,2024-10-01 11:00:00,Card,EUR,0.42,22.61,2024,10,1
TR00001261,CU000385,AC00020,ST006,2025-09-26 18:00:00,Card,EUR,0.56,204.66,2025,9,26
TR00001262,CU000463,AC00375,ST023,2025-02-06 07:00:00,Card,EUR,0.0,185.99,2025,2,6
TR00001263,CU000426,AC00187,ST017,2025-01-30 22:00:00,Card,EUR,4.92,0.0,2025,1,30
TR00001264,CU000425,AC00484,ST030,2024-11-11 02:00:00,Invoice,EUR,0.65,602.99,2024,11,11
TR00001265,CU000135,AC00060,ST025,2025-02-21 02:00:00,Card,EUR,19.94,113.38,2025,2,21
TR00001266,CU000240,AC00549,ST026,2025-07-18 19:00:00,Invoice,EUR,14.87,983.82,2025,7,18
TR00001267,CU000069,AC00175,ST024,2025-09-09 05:00:00,Card,EUR,10.93,877.13,2025,9,9
TR00001268,CU000305,AC00230,ST006,2025-08-18 12:00:00,Card,EUR,10.53,1300.72,2025,8,18
TR00001269,CU000382,AC00526,ST034,2024-12-13 08:00:00,Card,EUR,15.36,287.41,2024,12,13
TR00001270,CU000035,AC00404,ST004,2025-12-11 16:00:00,BankTransfer,EUR,1.29,0.0,2025,12,11
TR00001271,CU000153,AC00299,ST029,2026-01-11 14:00:00,Card,EUR,0.0,145.55,2026,1,11
TR00001272,CU000487,AC00132,ST011,2025-08-26 09:00:00,Invoice,EUR,11.16,861.85,2025,8,26
TR00001273,CU000113,AC00012,ST001,2026-01-09 05:00:00,Cash,EUR,22.69,770.15,2026,1,9
TR00001274,CU000316,AC00018,ST022,2024-01-24 16:00:00,Card,EUR,1.51,0.0,2024,1,24
TR00001275,CU000042,AC00034,ST030,2024-03-22 01:00:00,Card,EUR,8.16,246.65,2024,3,22
TR00001276,CU000395,AC00309,ST002,2025-12-04 05:00:00,Card,EUR,17.43,87.05,2025,12,4
TR00001277,CU000298,AC00084,ST016,2025-09-26 22:00:00,Card,EUR,0.0,233.22,2025,9,26
TR00001278,CU000373,AC00467,ST027,2026-01-12 14:00:00,Card,EUR,14.72,9.27,2026,1,12
TR00001279,CU000439,AC00237,ST003,2024-07-09 00:00:00,Card,EUR,8.68,228.58,2024,7,9
TR00001280,CU000346,AC00442,ST003,2024-07-18 21:00:00,Card,EUR,16.6,674.16,2024,7,18
TR00001281,CU000234,AC00539,ST016,2025-08-19 05:00:00,Card,EUR,16.34,664.19,2025,8,19
TR00001282,CU000455,AC00219,ST018,2024-09-28 04:00:00,Card,EUR,24.79,639.11,2024,9,28
TR00001283,CU000436,AC00512,ST038,2025-02-05 05:00:00,Invoice,EUR,0.0,333.3,2025,2,5
TR00001284,CU000252,AC00433,ST014,2024-08-14 07:00:00,Card,EUR,2.86,666.8,2024,8,14
TR00001285,CU000028,AC00547,ST026,2025-04-03 20:00:00,Cash,EUR,17.97,35.03,2025,4,3
TR00001286,CU000495,AC00337,ST029,2024-07-26 19:00:00,Card,EUR,2.22,0.0,2024,7,26
TR00001287,CU000217,AC00085,ST002,2024-08-13 12:00:00,Card,EUR,10.55,272.01,2024,8,13
TR00001288,CU000415,AC00077,ST031,2024-12-12 19:00:00,Card,EUR,12.95,1294.72,2024,12,12
TR00001289,CU000124,AC00158,ST036,2024-01-22 00:00:00,Invoice,EUR,0.42,1003.15,2024,1,22
TR00001290,CU000139,AC00362,ST012,2025-05-08 10:00:00,Card,EUR,12.27,783.02,2025,5,8
TR00001291,CU000188,AC00384,ST027,2025-01-20 11:00:00,Card,EUR,6.74,698.09,2025,1,20
TR00001292,CU000421,AC00039,ST031,2025-01-26 09:00:00,Card,EUR,0.0,11.38,2025,1,26
TR00001293,CU000288,AC00178,ST006,2024-10-14 12:00:00,Card,EUR,11.92,228.7,2024,10,14
TR00001294,CU000017,AC00171,ST033,2024-09-16 05:00:00,Invoice,EUR,21.54,0.0,2024,9,16
TR00001295,CU000463,AC00375,ST033,2024-12-09 23:00:00,Invoice,EUR,10.09,325.99,2024,12,9
TR00001296,CU000520,AC00121,ST028,2025-08-29 00:00:00,Card,EUR,0.0,261.45,2025,8,29
TR00001297,CU000337,AC00098,ST014,2024-03-23 22:00:00,Invoice,EUR,8.83,0.0,2024,3,23
TR00001298,CU000515,AC00029,ST022,2025-10-10 23:00:00,Card,EUR,0.0,789.63,2025,10,10
TR00001299,CU000048,AC00550,ST025,2025-02-13 21:00:00,Invoice,EUR,0.0,26.44,2025,2,13
TR00001300,CU000483,AC00443,ST014,2024-02-13 18:00:00,Card,EUR,18.17,2612.13,2024,2,13
TR00001301,CU000425,AC00484,ST014,2025-07-11 01:00:00,Card,EUR,15.48,164.9,2025,7,11
TR00001302,CU000312,AC00002,ST011,2024-10-29 13:00:00,Card,EUR,13.27,1152.52,2024,10,29
TR00001303,CU000516,AC00367,ST031,2025-02-12 07:00:00,Card,EUR,0.0,387.16,2025,2,12
TR00001304,CU000410,AC00276,ST002,2025-08-29 15:00:00,Card,EUR,7.02,1087.8,2025,8,29
TR00001305,CU000323,AC00382,ST021,2025-10-14 13:00:00,Card,EUR,11.79,556.22,2025,10,14
TR00001306,CU000023,AC00537,ST020,2025-02-01 09:00:00,Invoice,EUR,0.0,18.65,2025,2,1
TR00001307,CU000142,AC00128,ST009,2024-02-26 21:00:00,Invoice,EUR,11.63,507.29,2024,2,26
TR00001308,CU000121,AC00070,ST030,2024-02-13 03:00:00,Card,EUR,0.0,0.0,2024,2,13
TR00001309,CU000061,AC00088,ST017,2024-10-07 02:00:00,Invoice,EUR,5.82,686.55,2024,10,7
TR00001310,CU000433,AC00321,ST005,2024-10-24 01:00:00,Invoice,EUR,0.0,2523.19,2024,10,24
TR00001311,CU000412,AC00311,ST029,2025-12-21 16:00:00,Card,EUR,20.57,1112.79,2025,12,21
TR00001312,CU000031,AC00089,ST027,2025-09-11 06:00:00,Card,EUR,0.0,275.74,2025,9,11
TR00001313,CU000401,AC00401,ST014,2024-04-27 14:00:00,Card,EUR,0.0,921.96,2024,4,27
TR00001314,CU000192,AC00166,ST004,2024-03-18 00:00:00,Card,EUR,0.0,322.89,2024,3,18
TR00001315,CU000072,AC00323,ST026,2024-05-06 17:00:00,Card,EUR,2.07,1985.29,2024,5,6
TR00001316,CU000167,AC00113,ST037,2025-05-23 07:00:00,Invoice,EUR,0.0,1135.24,2025,5,23
TR00001317,CU000016,AC00061,ST031,2025-07-17 19:00:00,Card,EUR,21.16,975.92,2025,7,17
TR00001318,CU000197,AC00139,ST038,2024-02-04 16:00:00,Cash,EUR,0.0,1529.33,2024,2,4
TR00001319,CU000182,AC00298,ST033,2025-02-28 09:00:00,Card,EUR,4.12,364.29,2025,2,28
TR00001320,CU000083,AC00266,ST037,2024-02-14 20:00:00,Invoice,EUR,4.85,210.01,2024,2,14
TR00001321,CU000164,AC00385,ST032,2024-02-14 18:00:00,Card,EUR,17.53,825.36,2024,2,14
TR00001322,CU000123,AC00154,ST036,2024-06-27 02:00:00,Card,EUR,0.0,487.4,2024,6,27
TR00001323,CU000158,AC00045,ST027,2024-08-17 00:00:00,Card,EUR,2.71,573.9,2024,8,17
TR00001324,CU000331,AC00544,ST014,2024-12-02 08:00:00,Card,EUR,11.86,647.79,2024,12,2
TR00001325,CU000239,AC00434,ST030,2025-08-04 08:00:00,BankTransfer,EUR,2.09,895.4,2025,8,4
TR00001326,CU000093,AC00055,ST030,2025-03-28 08:00:00,Card,EUR,0.0,425.4,2025,3,28
TR00001327,CU000007,AC00127,ST035,2024-01-31 08:00:00,Card,EUR,2.22,340.69,2024,1,31
TR00001328,CU000434,AC00108,ST020,2025-12-31 18:00:00,Card,EUR,14.64,129.54,2025,12,31
TR00001329,CU000269,AC00548,ST011,2026-01-13 11:00:00,BankTransfer,EUR,0.0,444.35,2026,1,13
TR00001330,CU000415,AC00077,ST038,2025-01-27 04:00:00,Card,EUR,0.0,506.92,2025,1,27
TR00001331,CU000299,AC00260,ST011,2024-11-26 23:00:00,Card,EUR,0.31,582.76,2024,11,26
TR00001332,CU000031,AC00089,ST014,2025-04-18 09:00:00,Card,EUR,15.66,179.09,2025,4,18
TR00001333,CU000241,AC00429,ST006,2025-08-08 01:00:00,Card,EUR,9.51,1668.27,2025,8,8
TR00001334,CU000244,AC00542,ST021,2024-09-07 22:00:00,Card,EUR,0.0,488.37,2024,9,7
TR00001335,CU000310,AC00239,ST039,2024-05-30 21:00:00,Card,EUR,9.89,229.05,2024,5,30
TR00001336,CU000020,AC00119,ST008,2024-02-27 08:00:00,BankTransfer,EUR,23.46,617.72,2024,2,27
TR00001337,CU000290,AC00532,ST023,2024-04-28 14:00:00,Card,EUR,0.0,62.35,2024,4,28
TR00001338,CU000429,AC00351,ST029,2024-05-18 19:00:00,Card,EUR,10.4,572.24,2024,5,18
TR00001339,CU000028,AC00547,ST025,2026-01-10 02:00:00,Cash,EUR,13.03,504.57,2026,1,10
TR00001340,CU000184,AC00477,ST005,2025-03-15 20:00:00,Cash,EUR,0.0,1392.93,2025,3,15
TR00001341,CU000349,AC00124,ST035,2025-02-20 20:00:00,Card,EUR,13.65,514.0,2025,2,20
TR00001342,CU000450,AC00258,ST013,2025-07-20 14:00:00,Cash,EUR,13.33,210.72,2025,7,20
TR00001343,CU000003,AC00205,ST024,2025-07-29 11:00:00,Card,EUR,0.0,464.95,2025,7,29
TR00001344,CU000265,AC00279,ST039,2024-11-29 05:00:00,Card,EUR,25.73,1666.99,2024,11,29
TR00001345,CU000167,AC00113,ST018,2025-06-05 12:00:00,Card,EUR,7.27,0.0,2025,6,5
TR00001346,CU000238,AC00017,ST036,2025-07-03 18:00:00,BankTransfer,EUR,13.53,0.0,2025,7,3
TR00001347,CU000285,AC00281,ST016,2024-02-28 09:00:00,Card,EUR,15.57,282.78,2024,2,28
TR00001348,CU000056,AC00447,ST010,2025-09-17 01:00:00,Card,EUR,4.02,324.26,2025,9,17
TR00001349,CU000078,AC00031,ST030,2025-12-07 12:00:00,Invoice,EUR,2.24,154.09,2025,12,7
TR00001350,CU000115,AC00516,ST027,2025-05-06 03:00:00,Card,EUR,7.25,1495.48,2025,5,6
TR00001351,CU000483,AC00443,ST033,2025-03-20 21:00:00,BankTransfer,EUR,4.76,717.73,2025,3,20
TR00001352,CU000006,AC00032,ST025,2025-03-10 00:00:00,Card,EUR,11.35,1678.36,2025,3,10
TR00001353,CU000386,AC00269,ST018,2025-08-01 02:00:00,Invoice,EUR,19.94,645.7,2025,8,1
TR00001354,CU000228,AC00369,ST008,2025-11-15 23:00:00,Invoice,EUR,0.0,1037.59,2025,11,15
TR00001355,CU000352,AC00296,ST034,2025-01-03 17:00:00,BankTransfer,EUR,4.45,412.78,2025,1,3
TR00001356,CU000054,AC00138,ST007,2025-11-30 11:00:00,Card,EUR,17.88,533.02,2025,11,30
TR00001357,CU000389,AC00141,ST017,2024-02-03 02:00:00,Card,EUR,3.86,1189.87,2024,2,3
TR00001358,CU000146,AC00380,ST033,2024-10-10 03:00:00,Invoice,EUR,0.0,627.45,2024,10,10
TR00001359,CU000096,AC00472,ST022,2024-08-16 20:00:00,Card,EUR,10.31,147.23,2024,8,16
TR00001360,CU000002,AC00372,ST013,2024-08-04 13:00:00,Card,EUR,3.1,109.04,2024,8,4
TR00001361,CU000460,AC00400,ST003,2024-02-05 15:00:00,Card,EUR,0.0,35.35,2024,2,5
TR00001362,CU000118,AC00528,ST031,2024-07-10 12:00:00,Card,EUR,0.0,834.8,2024,7,10
TR00001363,CU000056,AC00447,ST039,2025-08-12 15:00:00,Invoice,EUR,20.59,448.67,2025,8,12
TR00001364,CU000160,AC00501,ST027,2025-10-24 15:00:00,BankTransfer,EUR,29.69,251.18,2025,10,24
TR00001365,CU000306,AC00476,ST003,2024-08-05 21:00:00,Card,EUR,4.44,79.1,2024,8,5
TR00001366,CU000457,AC00087,ST004,2024-10-18 14:00:00,Cash,EUR,0.0,736.66,2024,10,18
TR00001367,CU000209,AC00050,ST002,2024-09-25 12:00:00,Card,EUR,0.0,47.33,2024,9,25
TR00001368,CU000033,AC00236,ST034,2024-07-21 16:00:00,Invoice,EUR,6.41,1316.16,2024,7,21
TR00001369,CU000068,AC00436,ST030,2025-08-12 11:00:00,Card,EUR,0.19,858.39,2025,8,12
TR00001370,CU000164,AC00385,ST026,2025-12-22 04:00:00,Card,EUR,7.28,1062.56,2025,12,22
TR00001371,CU000154,AC00192,ST034,2024-08-14 05:00:00,Card,EUR,9.77,512.64,2024,8,14
TR00001372,CU000170,AC00117,ST039,2024-11-16 11:00:00,Card,EUR,0.0,169.23,2024,11,16
TR00001373,CU000425,AC00484,ST036,2024-06-16 19:00:00,Invoice,EUR,7.38,89.03,2024,6,16
TR00001374,CU000179,AC00114,ST019,2024-07-13 05:00:00,Invoice,EUR,21.33,0.0,2024,7,13
TR00001375,CU000307,AC00194,ST034,2025-11-14 19:00:00,Card,EUR,11.51,566.74,2025,11,14
TR00001376,CU000335,AC00313,ST002,2025-03-24 15:00:00,Card,EUR,0.0,165.61,2025,3,24
TR00001377,CU000020,AC00119,ST030,2024-05-19 19:00:00,Card,EUR,0.0,203.79,2024,5,19
TR00001378,CU000151,AC00439,ST034,2025-09-15 02:00:00,Card,EUR,8.15,0.0,2025,9,15
TR00001379,CU000520,AC00121,ST038,2025-08-14 21:00:00,BankTransfer,EUR,2.14,151.94,2025,8,14
TR00001380,CU000348,AC00506,ST037,2024-12-29 04:00:00,Card,EUR,13.81,0.0,2024,12,29
TR00001381,CU000189,AC00412,ST030,2024-09-14 09:00:00,Card,EUR,8.66,800.68,2024,9,14
TR00001382,CU000283,AC00314,ST006,2024-05-03 07:00:00,Card,EUR,7.12,358.41,2024,5,3
TR00001383,CU000078,AC00031,ST027,2025-06-26 17:00:00,Card,EUR,4.36,622.52,2025,6,26
TR00001384,CU000003,AC00205,ST028,2024-11-26 09:00:00,Card,EUR,0.0,221.71,2024,11,26
TR00001385,CU000116,AC00431,ST039,2025-01-17 05:00:00,Card,EUR,17.29,507.94,2025,1,17
TR00001386,CU000395,AC00309,ST008,2024-05-02 13:00:00,Card,EUR,1.51,347.06,2024,5,2
TR00001387,CU000176,AC00242,ST031,2025-05-25 15:00:00,Card,EUR,1.85,88.03,2025,5,25
TR00001388,CU000416,AC00336,ST026,2025-12-23 13:00:00,Card,EUR,28.75,112.92,2025,12,23
TR00001389,CU000136,AC00341,ST001,2024-11-08 17:00:00,Card,EUR,1.83,0.0,2024,11,8
TR00001390,CU000034,AC00093,ST034,2025-01-09 23:00:00,Card,EUR,0.0,68.66,2025,1,9
TR00001391,CU000137,AC00150,ST002,2025-02-19 13:00:00,Cash,EUR,0.0,370.09,2025,2,19
TR00001392,CU000246,AC00475,ST040,2024-09-30 05:00:00,Invoice,EUR,0.0,501.63,2024,9,30
TR00001393,CU000123,AC00154,ST030,2024-07-31 00:00:00,Invoice,EUR,4.27,161.23,2024,7,31
TR00001394,CU000059,AC00474,ST012,2024-02-16 21:00:00,Card,EUR,25.92,939.19,2024,2,16
TR00001395,CU000432,AC00067,ST013,2025-03-02 11:00:00,Card,EUR,2.1,0.0,2025,3,2
TR00001396,CU000271,AC00099,ST018,2025-10-17 20:00:00,Invoice,EUR,16.97,1111.54,2025,10,17
TR00001397,CU000276,AC00304,ST014,2025-01-16 12:00:00,Card,EUR,0.0,899.18,2025,1,16
TR00001398,CU000334,AC00190,ST039,2024-08-13 02:00:00,Card,EUR,12.57,422.47,2024,8,13
TR00001399,CU000391,AC00207,ST012,2025-12-17 22:00:00,Card,EUR,2.48,404.26,2025,12,17
TR00001400,CU000260,AC00025,ST022,2024-06-10 01:00:00,Card,EUR,25.47,126.71,2024,6,10
