ContactId,Category,NetAmount
CT000483,Latticini,530.33
CT000483,Ortofrutta,2095.09
CT000483,Surgelati,754.34
CT000483,Vino,676.45
CT000484,Bevande,266.68
CT000484,Carni,1019.63
CT000484,Dispensa,491.98
CT000484,Latticini,1155.77
CT000484,Ortofrutta,1355.55
CT000484,Pesce,204.3
CT000484,Surgelati,179.54
CT000484,Vino,1800.43
CT000485,Bevande,2278.39
CT000485,Carni,1445.12
CT000485,Dispensa,463.12
CT000485,Latticini,193.53
CT000485,Ortofrutta,2299.1
CT000485,Pesce,994.35
CT000485,Surgelati,1041.24
CT000486,Bevande,833.94
CT000486,Carni,906.54
CT000486,Dispensa,9.01
CT000486,Latticini,202.01
CT000486,Vino,252.25
CT000487,Bevande,206.76999999999998
CT000487,Carni,156.07
CT000487,Dispensa,361.18
CT000487,Pesce,473.4
CT000487,Surgelati,89.04
CT000487,Vino,216.85
CT000488,Carni,809.82
CT000488,Dispensa,926.91
CT000488,Latticini,211.34
CT000488,Ortofrutta,807.77
CT000488,Pesce,321.38
CT000488,Surgelati,692.5899999999999
CT000488,Vino,539.75
CT000489,Bevande,961.04
CT000489,Carni,993.07
CT000489,Dispensa,263.32
CT000489,Latticini,644.77
CT000489,Ortofrutta,202.64999999999998
CT000489,Pesce,185.38
CT000489,Vino,1356.72
CT000490,Latticini,136.42
CT000490,Ortofrutta,53.97
CT000490,Pesce,53.31
CT000491,Bevande,624.76
CT000491,Carni,67.99
CT000491,Ortofrutta,136.05
CT000491,Pesce,173.16
CT000491,Surgelati,127.54
CT000492,Bevande,484.64
CT000492,Carni,625.97
CT000492,Dispensa,1503.97
CT000492,Latticini,1614.69
CT000492,Ortofrutta,764.97
CT000492,Pesce,929.1
CT000492,Vino,2804.2200000000003
CT000493,Bevande,348.84000000000003
CT000493,Carni,527.81
CT000493,Dispensa,59.669999999999995
CT000493,Latticini,76.7
CT000493,Ortofrutta,622.79
CT000493,Pesce,130.98
CT000493,Surgelati,722.0699999999999
CT000494,Bevande,1618.8899999999999
CT000494,Carni,1016.65
CT000494,Dispensa,32.13
CT000494,Latticini,1506.17
CT000494,Ortofrutta,1265.1
CT000494,Pesce,729.41
CT000494,Surgelati,611.1600000000001
CT000494,Vino,535.64
CT000495,Bevande,271.53
CT000495,Carni,596.4100000000001
CT000495,Dispensa,292.77
CT000495,Latticini,204.04
CT000495,Ortofrutta,254.26
CT000495,Pesce,161.39
CT000495,Surgelati,357.95
CT000495,Vino,1063.81
CT000496,Bevande,760.15
CT000496,Carni,248.69
CT000496,Ortofrutta,707.28
CT000496,Pesce,626.28
CT000496,Surgelati,35.44
CT000496,Vino,476.38
CT000498,Bevande,13.1
CT000498,Ortofrutta,222.28
CT000498,Pesce,53.12
CT000498,Vino,501.78
CT000499,Bevande,278.90999999999997
CT000499,Carni,510.78000000000003
CT000499,Dispensa,688.1099999999999
CT000499,Latticini,790.1899999999999
CT000499,Ortofrutta,130.77
CT000499,Surgelati,813.42
CT000499,Vino,828.47
CT000500,Carni,162.15
CT000500,Dispensa,461.86
CT000500,Latticini,719.03
CT000500,Surgelati,78.23
CT000500,Vino,52.56
CT000501,Bevande,367.05
CT000501,Carni,378.84000000000003
CT000501,Dispensa,1216.71
CT000501,Latticini,33.37
CT000501,Ortofrutta,52.27
CT000501,Vino,2040.93
CT000502,Bevande,1885.87
CT000502,Carni,1808.84
CT000502,Dispensa,321.3
CT000502,Latticini,1282.76
CT000502,Ortofrutta,2470.5
CT000502,Pesce,595.98
CT000502,Surgelati,155.88
CT000502,Vino,1380.13
CT000503,Bevande,927.62
CT000503,Carni,466.71
CT000503,Dispensa,191.35000000000002
CT000503,Latticini,241.58
CT000503,Ortofrutta,1518.42
CT000503,Pesce,578.3
CT000503,Surgelati,720.02
CT000503,Vino,2152.35
CT000504,Carni,437.77
CT000504,Dispensa,207.39
CT000504,Pesce,228.82
CT000504,Vino,75.23
CT000505,Bevande,298.29
CT000505,Carni,1232.49
CT000505,Dispensa,454.96
CT000505,Latticini,494.06
CT000505,Ortofrutta,1032.71
CT000505,Pesce,493.45
CT000505,Surgelati,127.85
CT000505,Vino,172.79000000000002
CT000506,Bevande,593.8299999999999
CT000506,Carni,1299.74
CT000506,Dispensa,6.73
CT000506,Latticini,636.77
CT000506,Ortofrutta,1682.65
CT000506,Pesce,884.28
CT000506,Surgelati,54.27
CT000506,Vino,1343.36
CT000507,Vino,84.89
CT000508,Bevande,176.57999999999998
CT000508,Carni,547.02
CT000508,Dispensa,316.31
CT000508,Latticini,39.67
CT000508,Ortofrutta,490.88
CT000508,Surgelati,395.52
CT000508,Vino,152.72
CT000509,Bevande,927.23
CT000509,Carni,406.03
CT000509,Dispensa,46.58
CT000509,Latticini,728.78
CT000509,Pesce,84.01
CT000509,Surgelati,264.57
CT000510,Bevande,100.67
CT000510,Carni,151.66
CT000510,Latticini,846.05
CT000510,Ortofrutta,1062.79
CT000510,Pesce,197.94
CT000510,Surgelati,243.61
CT000510,Vino,2102.57
CT000511,Bevande,284.32
CT000511,Dispensa,32.45
CT000511,Latticini,122.83
CT000511,Ortofrutta,212.48
CT000512,Bevande,129.63
CT000512,Carni,507.6
CT000512,Dispensa,124.04
CT000512,Latticini,716.62
CT000512,Ortofrutta,462.69
CT000512,Pesce,126.87
CT000512,Vino,61.33
CT000513,Bevande,393.55
CT000513,Dispensa,611.48
CT000513,Latticini,439.33000000000004
CT000513,Ortofrutta,136.37
CT000513,Pesce,391.09000000000003
CT000513,Vino,646.84
CT000514,Bevande,470.48999999999995
CT000514,Carni,765.06
CT000514,Dispensa,120.44
CT000514,Latticini,908.9399999999999
CT000514,Pesce,212.01
CT000515,Bevande,61.11
CT000515,Carni,309.53
CT000515,Dispensa,161.34
CT000515,Latticini,139.59
CT000515,Ortofrutta,374.21
CT000515,Pesce,536.4300000000001
CT000515,Vino,895.38
CT000516,Carni,315.89
CT000516,Latticini,121.93
CT000516,Ortofrutta,1469.31
CT000516,Pesce,1005.55
CT000516,Surgelati,76.63
CT000517,Bevande,1102.8799999999999
CT000517,Carni,281.72
CT000517,Dispensa,359.12
CT000517,Latticini,226.34
CT000517,Pesce,327.81
CT000517,Surgelati,351.74
CT000517,Vino,695.23
CT000519,Carni,585.38
CT000519,Dispensa,599.89
CT000519,Latticini,371.97
CT000519,Vino,629.65
CT000520,Bevande,263.76
CT000520,Carni,242.88
CT000520,Latticini,217.0
CT000520,Ortofrutta,276.43
CT000520,Pesce,261.75
CT000520,Vino,432.59
CT000521,Bevande,1631.8799999999999
CT000521,Carni,1099.93
CT000521,Dispensa,628.75
CT000521,Latticini,858.08
CT000521,Ortofrutta,804.18
CT000521,Pesce,891.64
CT000521,Surgelati,69.81
CT000521,Vino,1026.75
CT000522,Bevande,526.5500000000001
CT000522,Carni,802.04
CT000522,Dispensa,568.5
CT000522,Latticini,747.79
CT000522,Pesce,466.64000000000004
CT000522,Surgelati,20.33
CT000522,Vino,1283.73
CT000523,Bevande,1136.85
CT000523,Dispensa,608.73
CT000523,Latticini,829.7
CT000523,Ortofrutta,804.9300000000001
CT000523,Pesce,191.26
CT000523,Surgelati,60.44
CT000523,Vino,1690.65
CT000524,Bevande,215.44
CT000524,Latticini,105.92
CT000524,Ortofrutta,183.2
CT000524,Vino,173.76
CT000525,Bevande,836.36
CT000525,Carni,1567.3
CT000525,Dispensa,178.79
CT000525,Latticini,193.65
CT000525,Ortofrutta,193.92
CT000525,Surgelati,964.6300000000001
CT000527,Carni,359.45
CT000527,Dispensa,153.0
CT000527,Latticini,1204.97
CT000527,Ortofrutta,878.5699999999999
CT000527,Pesce,923.52
CT000527,Surgelati,291.98
CT000527,Vino,390.02
CT000528,Bevande,501.64
CT000528,Carni,1031.33
CT000528,Dispensa,322.46
CT000528,Latticini,523.7900000000001
CT000528,Ortofrutta,291.17
CT000528,Pesce,410.03999999999996
CT000528,Surgelati,624.61
CT000528,Vino,1452.4099999999999
CT000529,Bevande,969.74
CT000529,Carni,237.96
CT000529,Dispensa,730.85
CT000529,Latticini,203.62
CT000529,Ortofrutta,94.88000000000001
CT000529,Pesce,490.48
CT000529,Vino,704.0600000000001
CT000530,Bevande,742.1
CT000530,Carni,458.0
CT000530,Dispensa,175.51
CT000530,Latticini,74.23
CT000531,Bevande,21.2
CT000531,Carni,149.53
CT000531,Dispensa,73.13
CT000531,Latticini,144.39
CT000531,Ortofrutta,107.92
CT000531,Vino,336.22
CT000532,Bevande,289.78
CT000532,Carni,135.17000000000002
CT000532,Dispensa,45.23
CT000532,Latticini,1032.1100000000001
CT000532,Ortofrutta,876.67
CT000532,Pesce,19.29
CT000532,Surgelati,747.7
CT000532,Vino,972.6800000000001
CT000533,Bevande,103.37
CT000533,Carni,92.53
CT000533,Dispensa,80.34
CT000533,Latticini,194.37
CT000533,Pesce,562.79
CT000533,Vino,1641.94
CT000534,Bevande,327.84000000000003
CT000534,Dispensa,82.14
CT000534,Latticini,996.8
CT000534,Ortofrutta,985.34
CT000534,Pesce,750.89
CT000534,Surgelati,527.76
CT000534,Vino,129.06
CT000535,Bevande,277.95
CT000535,Carni,689.1999999999999
CT000535,Dispensa,5.61
CT000535,Ortofrutta,52.32
CT000535,Pesce,59.08
CT000535,Surgelati,243.22
CT000535,Vino,714.58
CT000536,Bevande,1583.43
CT000536,Carni,26.79
CT000536,Latticini,340.06
CT000536,Ortofrutta,736.06
CT000536,Pesce,361.6
CT000536,Surgelati,65.53
CT000536,Vino,547.1700000000001
CT000537,Bevande,238.03
CT000537,Carni,789.51
CT000537,Dispensa,954.85
CT000537,Latticini,196.5
CT000537,Ortofrutta,857.76
CT000537,Pesce,446.37
CT000537,Vino,1444.6200000000001
CT000538,Carni,144.89
CT000538,Ortofrutta,188.18
CT000539,Bevande,1268.92
CT000539,Carni,913.49
CT000539,Dispensa,547.63
CT000539,Latticini,1521.96
CT000539,Ortofrutta,549.33
CT000539,Pesce,211.27
CT000539,Surgelati,256.66
CT000539,Vino,60.85
CT000540,Bevande,8.37
CT000540,Carni,643.94
CT000540,Dispensa,483.26
CT000540,Latticini,262.86
CT000540,Ortofrutta,53.74
CT000540,Pesce,239.19
CT000540,Vino,218.83
CT000541,Carni,511.36
CT000541,Dispensa,65.98
CT000541,Latticini,431.27
CT000541,Ortofrutta,1568.51
CT000541,Pesce,1028.96
CT000541,Surgelati,723.94
CT000541,Vino,503.90999999999997
CT000543,Bevande,73.37
CT000543,Carni,53.51
CT000543,Dispensa,345.8
CT000543,Latticini,231.27
CT000543,Ortofrutta,441.69
CT000543,Pesce,117.82
CT000543,Vino,89.12
CT000544,Bevande,561.9200000000001
CT000544,Carni,892.57
CT000544,Dispensa,473.12
CT000544,Latticini,700.83
CT000544,Ortofrutta,239.01
CT000544,Pesce,1313.89
CT000544,Surgelati,126.91
CT000544,Vino,817.0699999999999
CT000545,Bevande,49.27
CT000545,Carni,349.25
CT000545,Dispensa,854.8199999999999
CT000545,Latticini,442.23
CT000545,Ortofrutta,619.04
CT000545,Pesce,533.2
CT000545,Surgelati,127.85
CT000546,Bevande,95.79
CT000546,Carni,629.72
CT000546,Dispensa,1060.34
CT000546,Latticini,1101.1100000000001
CT000546,Ortofrutta,366.02
CT000546,Pesce,419.51
CT000546,Surgelati,398.5
CT000546,Vino,1264.56
CT000547,Bevande,126.11
CT000547,Carni,837.0100000000001
CT000547,Dispensa,234.84
CT000547,Latticini,216.37
CT000547,Ortofrutta,121.02
CT000547,Pesce,887.03
CT000547,Surgelati,46.68
CT000547,Vino,208.4
CT000548,Bevande,1183.88
CT000548,Carni,677.87
CT000548,Dispensa,55.19
CT000548,Latticini,912.5799999999999
CT000548,Ortofrutta,1133.37
CT000548,Surgelati,472.52
CT000548,Vino,439.71
CT000549,Bevande,691.8100000000001
CT000549,Carni,619.74
CT000549,Dispensa,30.2
CT000549,Latticini,553.01
CT000549,Ortofrutta,659.69
CT000549,Pesce,35.92
CT000549,Vino,907.98
CT000550,Bevande,517.4
CT000550,Carni,1671.96
CT000550,Dispensa,12.45
CT000550,Latticini,244.32999999999998
CT000550,Ortofrutta,1153.9
CT000550,Pesce,1154.72
CT000550,Vino,843.73
CT000551,Bevande,621.1600000000001
CT000551,Carni,935.91
CT000551,Dispensa,177.15
CT000551,Latticini,153.96
CT000551,Ortofrutta,160.08
CT000551,Pesce,760.1
CT000551,Surgelati,292.61
CT000551,Vino,564.45
CT000552,Bevande,222.25
CT000552,Carni,629.52
CT000552,Dispensa,550.24
CT000552,Latticini,778.59
CT000552,Ortofrutta,795.94
CT000552,Pesce,893.79
CT000552,Surgelati,237.42
CT000552,Vino,483.58
CT000553,Bevande,286.1
CT000553,Dispensa,142.47
CT000553,Latticini,702.89
CT000553,Ortofrutta,1401.46
CT000553,Pesce,215.76999999999998
CT000553,Surgelati,131.78
CT000553,Vino,106.94
CT000554,Bevande,256.13
CT000554,Carni,63.31
CT000554,Dispensa,283.39
CT000554,Ortofrutta,496.05
CT000554,Pesce,156.96
CT000554,Surgelati,478.53
CT000554,Vino,334.30999999999995
CT000555,Bevande,1313.59
CT000555,Carni,73.78
CT000555,Dispensa,258.07
CT000555,Latticini,339.68
CT000555,Ortofrutta,517.04
CT000555,Pesce,238.09
CT000555,Surgelati,256.87
CT000555,Vino,735.1600000000001
CT000556,Bevande,1358.7399999999998
CT000556,Carni,956.15
CT000556,Dispensa,439.87
CT000556,Latticini,1140.1799999999998
CT000556,Ortofrutta,1307.33
CT000556,Pesce,942.85
CT000556,Surgelati,454.06
CT000556,Vino,1102.61
CT000557,Bevande,2.88
CT000557,Pesce,563.4300000000001
CT000557,Vino,839.03
CT000558,Bevande,688.4300000000001
CT000558,Carni,937.51
CT000558,Dispensa,14.86
CT000558,Latticini,507.57
CT000558,Pesce,156.08
CT000558,Surgelati,322.38
CT000558,Vino,374.19
CT000559,Bevande,1107.1399999999999
CT000559,Carni,632.16
CT000559,Dispensa,1395.29
CT000559,Latticini,334.39
CT000559,Ortofrutta,862.73
CT000559,Pesce,41.61
CT000559,Surgelati,202.46
CT000559,Vino,1366.95
CT000560,Carni,406.71
CT000560,Latticini,478.96
CT000560,Ortofrutta,138.32
CT000560,Pesce,129.9
CT000560,Surgelati,141.0
CT000561,Bevande,1183.81
CT000561,Carni,1561.74
CT000561,Dispensa,1325.16
CT000561,Latticini,268.5
CT000561,Ortofrutta,487.55999999999995
CT000561,Pesce,362.07
CT000561,Surgelati,102.99
CT000561,Vino,2608.03
CT000562,Bevande,181.35
CT000562,Carni,725.1600000000001
CT000562,Dispensa,143.20999999999998
CT000562,Latticini,155.45
CT000562,Vino,509.83000000000004
CT000563,Bevande,302.03
CT000563,Carni,1087.37
CT000563,Dispensa,302.07
CT000563,Latticini,430.8
CT000563,Ortofrutta,267.65
CT000563,Pesce,686.32
CT000563,Surgelati,26.18
CT000563,Vino,1363.32
CT000564,Bevande,865.78
CT000564,Carni,624.79
CT000564,Latticini,642.63
CT000564,Ortofrutta,39.77
CT000564,Pesce,1157.0700000000002
CT000564,Surgelati,624.22
CT000564,Vino,1181.66
CT000565,Bevande,197.41
CT000565,Carni,346.77
CT000565,Dispensa,951.1500000000001
CT000565,Latticini,613.1899999999999
CT000565,Ortofrutta,770.27
CT000565,Pesce,156.22
CT000565,Surgelati,125.82
CT000565,Vino,771.6500000000001
CT000566,Bevande,394.6
CT000566,Carni,25.88
CT000566,Latticini,1307.01
CT000566,Ortofrutta,529.1800000000001
CT000566,Pesce,349.07
CT000566,Surgelati,235.95
CT000566,Vino,1130.08
CT000567,Bevande,931.72
CT000567,Carni,1796.8999999999999
CT000567,Dispensa,1012.48
CT000567,Latticini,131.42000000000002
CT000567,Ortofrutta,564.8
CT000567,Pesce,780.99
CT000567,Surgelati,531.0
CT000567,Vino,572.38
CT000568,Dispensa,97.41
CT000568,Latticini,87.48
CT000568,Ortofrutta,295.56
CT000568,Surgelati,191.51
CT000568,Vino,109.94
CT000569,Bevande,450.27
CT000569,Carni,493.96
CT000569,Dispensa,406.21000000000004
CT000569,Latticini,626.15
CT000569,Ortofrutta,191.72
CT000569,Pesce,58.59
CT000569,Surgelati,593.71
CT000569,Vino,580.43
CT000570,Bevande,246.14
CT000570,Pesce,129.63
CT000570,Vino,118.63
CT000571,Bevande,1118.46
CT000571,Latticini,241.54
CT000571,Ortofrutta,580.98
CT000571,Pesce,799.19
CT000571,Vino,753.7199999999999
CT000572,Bevande,310.01
CT000572,Carni,933.21
CT000572,Dispensa,703.39
CT000572,Latticini,1280.0900000000001
CT000572,Ortofrutta,288.86
CT000572,Pesce,159.04
CT000572,Surgelati,87.94
CT000572,Vino,980.64
CT000573,Bevande,531.73
CT000573,Carni,73.42
CT000573,Latticini,36.86
CT000573,Ortofrutta,62.22
CT000573,Pesce,343.32
CT000573,Surgelati,133.1
CT000574,Bevande,211.38
CT000574,Carni,755.71
CT000574,Dispensa,584.94
CT000574,Ortofrutta,1592.66
CT000574,Pesce,64.39
CT000574,Vino,386.49
CT000575,Bevande,872.89
CT000575,Carni,455.40999999999997
CT000575,Dispensa,850.6899999999999
CT000575,Latticini,280.78999999999996
CT000575,Ortofrutta,259.66
CT000575,Pesce,562.1800000000001
CT000575,Surgelati,153.91
CT000575,Vino,587.41
CT000576,Bevande,1113.0
CT000576,Carni,410.01
CT000576,Dispensa,494.1
CT000576,Latticini,507.63
CT000576,Ortofrutta,1087.18
CT000576,Pesce,374.13
CT000576,Surgelati,560.28
CT000576,Vino,644.1
CT000577,Bevande,470.21999999999997
CT000577,Carni,1323.11
CT000577,Dispensa,450.33
CT000577,Ortofrutta,599.2
CT000577,Pesce,133.95
CT000577,Surgelati,57.72
CT000577,Vino,507.59
CT000578,Bevande,350.24
CT000578,Carni,456.24
CT000578,Dispensa,146.05
CT000578,Pesce,239.5
CT000578,Vino,508.76
CT000579,Bevande,687.05
CT000579,Carni,77.79
CT000579,Dispensa,62.62
CT000579,Latticini,201.12
CT000579,Ortofrutta,463.75
CT000579,Vino,969.71
CT000580,Bevande,230.27
CT000580,Carni,105.91
CT000580,Dispensa,628.8000000000001
CT000580,Latticini,857.53
CT000580,Ortofrutta,361.53999999999996
CT000580,Pesce,804.98
CT000580,Surgelati,214.22
CT000580,Vino,252.89999999999998
CT000581,Carni,140.24
CT000581,Dispensa,187.86
CT000581,Ortofrutta,987.54
CT000581,Pesce,147.22
CT000581,Vino,799.97
CT000582,Bevande,571.94
CT000582,Carni,381.87
CT000582,Dispensa,744.74
CT000582,Latticini,530.6700000000001
CT000582,Ortofrutta,73.49000000000001
CT000582,Pesce,318.27
CT000582,Surgelati,128.22
CT000582,Vino,374.9
CT000583,Bevande,447.07
CT000583,Carni,973.64
CT000583,Dispensa,193.51
CT000583,Latticini,464.28999999999996
CT000583,Ortofrutta,497.15999999999997
CT000583,Pesce,525.52
CT000583,Surgelati,39.57
CT000583,Vino,2173.0699999999997
CT000584,Bevande,146.73000000000002
CT000584,Carni,36.01
CT000584,Dispensa,440.7
CT000584,Latticini,1383.47
CT000584,Ortofrutta,250.73
CT000584,Pesce,961.21
CT000584,Surgelati,536.35
CT000584,Vino,17.62
CT000585,Bevande,18.59
CT000585,Carni,1792.03
CT000585,Dispensa,502.97999999999996
CT000585,Latticini,661.55
CT000585,Ortofrutta,22.27
CT000585,Pesce,337.11
CT000585,Vino,1314.61
CT000586,Bevande,718.99
CT000586,Carni,1412.8899999999999
CT000586,Dispensa,389.04
CT000586,Latticini,226.37
CT000586,Ortofrutta,595.9499999999999
CT000586,Pesce,94.87
CT000586,Surgelati,748.5
CT000586,Vino,367.95000000000005
CT000587,Bevande,35.69
CT000587,Carni,320.0
CT000587,Dispensa,4.23
CT000587,Ortofrutta,815.94
CT000587,Pesce,485.35999999999996
CT000587,Vino,90.94
CT000588,Bevande,570.44
CT000588,Carni,879.8399999999999
CT000588,Latticini,220.77
CT000588,Ortofrutta,434.27
CT000588,Pesce,321.36
CT000588,Vino,279.37
CT000589,Bevande,480.04999999999995
CT000589,Carni,564.43
CT000589,Dispensa,513.8
CT000589,Latticini,546.66
CT000589,Ortofrutta,256.82
CT000589,Pesce,129.4
CT000589,Surgelati,20.19
CT000589,Vino,427.83
CT000590,Bevande,439.01
CT000590,Carni,368.55
CT000590,Latticini,984.41
CT000590,Ortofrutta,183.22
CT000590,Pesce,606.17
CT000590,Surgelati,897.53
CT000591,Bevande,526.38
CT000591,Carni,233.28
CT000591,Latticini,517.99
CT000591,Ortofrutta,33.52
CT000591,Pesce,486.44
CT000592,Bevande,379.6
CT000592,Carni,750.6400000000001
CT000592,Dispensa,304.01
CT000592,Latticini,1081.53
CT000592,Ortofrutta,671.1600000000001
CT000592,Pesce,283.03
CT000592,Surgelati,81.4
CT000592,Vino,317.2
CT000593,Bevande,684.01
CT000593,Carni,1332.12
CT000593,Dispensa,780.15
CT000593,Latticini,837.7
CT000593,Ortofrutta,1172.1399999999999
CT000593,Pesce,1046.9099999999999
CT000593,Vino,501.69
CT000594,Bevande,329.41
CT000594,Carni,526.37
CT000594,Dispensa,84.25
CT000594,Latticini,749.64
CT000594,Ortofrutta,365.26
CT000594,Pesce,354.69
CT000594,Surgelati,77.57
CT000594,Vino,469.99
CT000595,Dispensa,477.74
CT000595,Latticini,90.01
CT000595,Ortofrutta,356.07
CT000595,Pesce,402.3
CT000595,Surgelati,300.57
CT000596,Bevande,1111.54
CT000596,Carni,75.8
CT000596,Dispensa,141.66
CT000596,Latticini,993.13
CT000596,Ortofrutta,553.53
CT000596,Pesce,359.88
CT000596,Vino,126.78999999999999
CT000597,Bevande,268.4
CT000597,Carni,196.23000000000002
CT000597,Dispensa,335.41
CT000597,Latticini,485.5
CT000597,Ortofrutta,675.7
CT000597,Pesce,882.53
CT000597,Vino,435.14
CT000598,Bevande,661.24
CT000598,Carni,396.65000000000003
CT000598,Dispensa,50.36
CT000598,Latticini,265.52
CT000598,Ortofrutta,38.21
CT000598,Pesce,188.51
CT000598,Surgelati,22.38
CT000598,Vino,1991.97
CT000599,Bevande,470.09999999999997
CT000599,Carni,54.21
CT000599,Latticini,619.38
CT000599,Ortofrutta,841.6400000000001
CT000599,Pesce,438.54
CT000599,Surgelati,111.58
CT000599,Vino,484.47
CT000600,Bevande,929.46
CT000600,Carni,150.53
CT000600,Dispensa,28.96
CT000600,Latticini,460.51
CT000600,Ortofrutta,283.37
CT000600,Pesce,220.97
CT000600,Surgelati,620.75
CT000601,Bevande,459.48
CT000601,Carni,87.09
CT000601,Dispensa,283.31
CT000601,Latticini,801.64
CT000601,Ortofrutta,279.53999999999996
CT000601,Pesce,302.85
CT000601,Surgelati,451.89
CT000601,Vino,1147.1100000000001
CT000602,Bevande,415.43
CT000602,Dispensa,881.98
CT000602,Latticini,548.93
CT000602,Pesce,558.18
CT000602,Vino,714.0799999999999
CT000603,Bevande,615.93
CT000603,Carni,129.93
CT000603,Dispensa,416.0
CT000603,Latticini,920.44
CT000603,Ortofrutta,1176.38
CT000603,Pesce,814.51
CT000603,Surgelati,66.88
CT000603,Vino,198.78
CT000604,Bevande,970.2199999999999
CT000604,Carni,135.68
CT000604,Latticini,289.7
CT000604,Ortofrutta,423.30999999999995
CT000604,Pesce,76.73
CT000604,Vino,846.61
CT000605,Bevande,644.08
CT000605,Carni,77.83
CT000605,Dispensa,287.33
CT000605,Latticini,359.17
CT000605,Ortofrutta,143.41
CT000605,Pesce,151.32
CT000605,Surgelati,143.88
CT000605,Vino,306.11
CT000606,Bevande,84.53
CT000606,Carni,473.38
CT000606,Ortofrutta,68.19
CT000606,Pesce,31.21
CT000606,Surgelati,20.57
CT000606,Vino,323.5
CT000607,Bevande,859.04
CT000607,Carni,982.62
CT000607,Dispensa,778.39
CT000607,Latticini,1051.1599999999999
CT000607,Ortofrutta,1162.46
CT000607,Pesce,438.78999999999996
CT000607,Surgelati,488.33
CT000607,Vino,1062.43
CT000608,Bevande,882.9
CT000608,Dispensa,491.12
CT000608,Latticini,1798.68
CT000608,Ortofrutta,457.37
CT000608,Pesce,53.56
CT000608,Vino,235.32
CT000609,Carni,477.39
CT000609,Dispensa,206.77
CT000609,Latticini,749.54
CT000609,Ortofrutta,288.66
CT000609,Surgelati,114.16
CT000610,Bevande,782.1700000000001
CT000610,Carni,301.13
CT000610,Dispensa,155.52
CT000610,Latticini,131.96
CT000610,Ortofrutta,448.31
CT000610,Pesce,525.13
CT000610,Vino,1177.92
CT000611,Bevande,1947.14
CT000611,Carni,146.9
CT000611,Dispensa,710.5600000000001
CT000611,Latticini,196.81
CT000611,Ortofrutta,562.67
CT000611,Pesce,131.44
CT000611,Surgelati,36.29
CT000611,Vino,654.45
CT000612,Bevande,783.87
CT000612,Carni,424.94
CT000612,Dispensa,349.35
CT000612,Latticini,454.78999999999996
CT000612,Ortofrutta,268.88
CT000612,Pesce,114.13
CT000612,Vino,327.24
CT000613,Bevande,104.84
CT000613,Carni,189.96
