TransactionId,TransactionDateTime,StoreId,Currency,PaymentMethod,DiscountEUR,CustomerId,AccountId,ContactId,AnonymousShopperId,TotalNetAmountEUR,Year,Month,Day
TR00000760,2025-12-24 09:00:00,ST019,EUR,Card,13.73,CU000260,AC00194,,,919.67,2025,12,24
TR00000761,2024-08-22 02:00:00,ST010,EUR,Card,0.0,CU000187,AC00502,,,0.0,2024,8,22
TR00000762,2024-08-19 05:00:00,ST032,EUR,Card,9.26,,,,AN000604,0.0,2024,8,19
TR00000763,2024-01-12 01:00:00,ST029,EUR,Card,4.93,,,,AN000641,370.01,2024,1,12
TR00000764,2025-03-03 13:00:00,ST014,EUR,Invoice,0.0,CU000280,AC00158,CO000877,,100.88,2025,3,3
TR00000765,2025-04-20 14:00:00,ST014,EUR,Card,3.26,CU000558,AC00241,CO000150,,1002.24,2025,4,20
TR00000766,2024-03-04 19:00:00,ST039,EUR,Card,10.57,,,,AN000570,235.32,2024,3,4
TR00000767,2025-11-28 04:00:00,ST014,EUR,Card,5.38,CU000090,AC00344,,,638.76,2025,11,28
TR00000768,2025-07-23 19:00:00,ST037,EUR,Cash,0.0,CU000338,AC00274,CO000170,,0.0,2025,7,23
TR00000769,2024-01-20 13:00:00,ST014,EUR,Invoice,0.8,,,,AN000239,0.0,2024,1,20
TR00000770,2024-08-23 23:00:00,ST007,EUR,Card,0.91,CU000308,AC00131,,,2126.31,2024,8,23
TR00000771,2024-11-24 20:00:00,ST037,EUR,Card,4.21,CU000155,AC00340,CO000908,,623.69,2024,11,24
TR00000772,2025-03-13 11:00:00,ST023,EUR,Card,10.12,CU000034,AC00175,CO000895,,1894.85,2025,3,13
TR00000773,2024-10-28 19:00:00,ST001,EUR,Card,9.16,CU000480,AC00311,CO000708,,926.34,2024,10,28
TR00000774,2024-08-06 10:00:00,ST011,EUR,Card,14.02,CU000142,AC00493,,,600.99,2024,8,6
TR00000775,2024-04-10 10:00:00,ST039,EUR,Card,18.22,CU000404,AC00117,,,223.37,2024,4,10
TR00000776,2025-09-21 09:00:00,ST015,EUR,Card,3.18,CU000072,AC00304,,,309.43,2025,9,21
TR00000777,2024-08-31 03:00:00,ST029,EUR,Card,9.55,CU000413,AC00193,CO000923,,143.66,2024,8,31
TR00000778,2024-08-09 19:00:00,ST001,EUR,BankTransfer,0.02,CU000014,AC00371,CO000807,,159.51,2024,8,9
TR00000779,2024-07-16 22:00:00,ST015,EUR,Card,0.0,CU000127,AC00004,CO000975,,52.35,2024,7,16
TR00000780,2024-10-05 04:00:00,ST003,EUR,Invoice,20.41,CU000284,AC00474,,,0.0,2024,10,5
TR00000781,2025-09-12 11:00:00,ST032,EUR,Card,0.44,CU000220,AC00381,CO000858,,298.88,2025,9,12
TR00000782,2024-05-20 16:00:00,ST022,EUR,Card,0.0,CU000367,AC00498,,,655.51,2024,5,20
TR00000783,2025-01-19 08:00:00,ST039,EUR,Card,6.03,,,,AN000681,444.06,2025,1,19
TR00000784,2024-03-03 21:00:00,ST024,EUR,Card,0.0,CU000551,AC00379,CO000073,,538.59,2024,3,3
TR00000785,2024-12-13 07:00:00,ST016,EUR,Card,12.93,CU000556,AC00039,CO000529,,161.24,2024,12,13
TR00000786,2025-08-17 05:00:00,ST012,EUR,Invoice,7.5,CU000104,AC00521,CO000234,,768.18,2025,8,17
TR00000787,2025-10-13 22:00:00,ST008,EUR,BankTransfer,0.0,,,,AN000690,263.13,2025,10,13
TR00000788,2025-03-14 10:00:00,ST025,EUR,Card,0.0,CU000275,AC00584,,,285.18,2025,3,14
TR00000789,2024-06-26 00:00:00,ST033,EUR,BankTransfer,11.84,,,,AN000726,23.64,2024,6,26
TR00000790,2024-01-13 20:00:00,ST017,EUR,Card,0.0,CU000153,AC00308,,,522.07,2024,1,13
TR00000791,2025-04-26 15:00:00,ST038,EUR,Card,0.0,CU000456,AC00049,CO000799,,1027.79,2025,4,26
TR00000792,2024-10-09 10:00:00,ST016,EUR,Cash,4.15,CU000529,AC00310,CO000768,,1454.25,2024,10,9
TR00000793,2024-03-16 19:00:00,ST009,EUR,Invoice,5.68,CU000342,AC00309,CO000289,,0.0,2024,3,16
TR00000794,2025-04-14 20:00:00,ST033,EUR,Card,8.21,CU000554,AC00434,CO000972,,773.54,2025,4,14
TR00000795,2024-02-04 04:00:00,ST012,EUR,BankTransfer,8.84,,,,AN000282,588.18,2024,2,4
TR00000796,2025-01-07 14:00:00,ST003,EUR,Cash,3.24,,,,AN000603,1542.64,2025,1,7
TR00000797,2025-04-16 02:00:00,ST040,EUR,Card,8.93,CU000555,AC00378,CO000989,,554.55,2025,4,16
TR00000798,2024-09-30 16:00:00,ST008,EUR,Cash,20.25,,,,AN000147,613.79,2024,9,30
TR00000799,2025-07-21 11:00:00,ST011,EUR,Card,13.12,CU000130,AC00503,,,190.41,2025,7,21
TR00000800,2025-04-14 03:00:00,ST017,EUR,Card,12.93,,,,AN000681,1167.29,2025,4,14
TR00000801,2025-04-23 17:00:00,ST012,EUR,Card,4.62,CU000455,AC00479,,,188.93,2025,4,23
TR00000802,2025-06-28 10:00:00,ST015,EUR,Invoice,0.0,CU000502,AC00209,CO000670,,99.89,2025,6,28
TR00000803,2025-06-05 07:00:00,ST012,EUR,BankTransfer,5.87,CU000462,AC00325,CO000190,,243.51,2025,6,5
TR00000804,2025-10-04 06:00:00,ST029,EUR,Card,0.0,CU000513,AC00247,CO000295,,592.3,2025,10,4
TR00000805,2024-06-20 12:00:00,ST014,EUR,Card,12.51,CU000074,AC00043,CO000558,,455.97,2024,6,20
TR00000806,2025-07-31 08:00:00,ST035,EUR,Card,9.08,,,,AN000434,572.21,2025,7,31
TR00000807,2024-07-28 06:00:00,ST022,EUR,Card,8.34,CU000484,AC00154,,,1155.12,2024,7,28
TR00000808,2025-03-16 13:00:00,ST025,EUR,Card,13.28,CU000171,AC00429,,,435.23,2025,3,16
TR00000809,2025-03-30 08:00:00,ST022,EUR,Card,12.12,,,,AN000338,418.54,2025,3,30
TR00000810,2024-10-18 23:00:00,ST012,EUR,Card,13.05,CU000331,AC00286,CO000276,,144.71,2024,10,18
TR00000811,2024-12-22 09:00:00,ST040,EUR,Card,0.0,CU000452,AC00350,CO000822,,1023.11,2024,12,22
TR00000812,2024-12-31 14:00:00,ST012,EUR,Cash,17.35,CU000031,AC00391,CO000186,,975.38,2024,12,31
TR00000813,2024-08-22 10:00:00,ST040,EUR,Card,10.3,,,,AN000488,359.29,2024,8,22
TR00000814,2025-04-21 23:00:00,ST038,EUR,Card,7.77,CU000151,AC00133,CO000159,,2178.2,2025,4,21
TR00000815,2025-04-20 12:00:00,ST030,EUR,Card,0.0,CU000546,AC00206,CO000133,,128.88,2025,4,20
TR00000816,2024-03-31 00:00:00,ST013,EUR,Cash,21.09,,,,AN000045,235.38,2024,3,31
TR00000817,2025-02-16 05:00:00,ST001,EUR,Card,1.19,CU000011,AC00187,CO000200,,1232.11,2025,2,16
TR00000818,2024-01-11 03:00:00,ST031,EUR,Invoice,0.16,CU000528,AC00416,CO000098,,148.46,2024,1,11
TR00000819,2024-09-25 19:00:00,ST013,EUR,Invoice,23.28,,,,AN000174,421.39,2024,9,25
TR00000820,2025-11-26 01:00:00,ST030,EUR,Invoice,0.0,CU000176,AC00518,CO000380,,562.14,2025,11,26
TR00000821,2025-01-28 03:00:00,ST037,EUR,Card,21.82,CU000311,AC00303,CO000304,,99.54,2025,1,28
TR00000822,2024-08-05 07:00:00,ST021,EUR,Card,0.35,,,,AN000422,37.54,2024,8,5
TR00000823,2025-05-12 06:00:00,ST020,EUR,Card,24.88,CU000173,AC00458,,,1045.96,2025,5,12
TR00000824,2024-09-22 16:00:00,ST020,EUR,Card,17.42,CU000555,AC00378,,,1287.46,2024,9,22
TR00000825,2024-11-18 10:00:00,ST011,EUR,Card,8.34,CU000171,AC00429,,,417.4,2024,11,18
TR00000826,2025-04-17 07:00:00,ST024,EUR,Cash,7.38,CU000242,AC00275,,,253.64,2025,4,17
TR00000827,2025-12-25 12:00:00,ST029,EUR,Card,1.48,,,,AN000671,1351.3,2025,12,25
TR00000828,2024-03-27 08:00:00,ST010,EUR,Invoice,18.08,CU000028,AC00555,CO000694,,365.79,2024,3,27
TR00000829,2025-05-10 19:00:00,ST029,EUR,Card,9.17,,,,AN000115,239.5,2025,5,10
TR00000830,2024-12-29 05:00:00,ST013,EUR,Card,0.0,CU000236,AC00412,,,1392.81,2024,12,29
TR00000831,2025-06-08 08:00:00,ST032,EUR,Cash,0.0,,,,AN000758,0.0,2025,6,8
TR00000832,2024-11-19 06:00:00,ST031,EUR,Card,0.0,CU000234,AC00125,CO000658,,169.04,2024,11,19
TR00000833,2024-05-03 19:00:00,ST037,EUR,Cash,1.46,,,,AN000076,728.65,2024,5,3
TR00000834,2025-07-07 00:00:00,ST029,EUR,Card,1.6,CU000465,AC00282,,,1196.55,2025,7,7
TR00000835,2025-05-01 14:00:00,ST022,EUR,Card,0.0,CU000407,AC00252,,,1697.66,2025,5,1
TR00000836,2025-11-13 18:00:00,ST035,EUR,Card,1.22,CU000155,AC00340,CO000908,,67.56,2025,11,13
TR00000837,2024-11-14 08:00:00,ST027,EUR,Card,0.0,CU000485,AC00472,CO000425,,468.38,2024,11,14
TR00000838,2024-11-15 02:00:00,ST015,EUR,Cash,0.0,CU000156,AC00182,CO000384,,200.08,2024,11,15
TR00000839,2025-08-05 21:00:00,ST023,EUR,Card,10.72,CU000018,AC00548,,,1228.97,2025,8,5
TR00000840,2025-08-22 15:00:00,ST012,EUR,Card,0.0,,,,AN000295,66.48,2025,8,22
TR00000841,2024-05-23 21:00:00,ST034,EUR,Card,13.27,CU000275,AC00584,CO000474,,30.95,2024,5,23
TR00000842,2025-03-30 11:00:00,ST037,EUR,Card,11.26,CU000118,AC00009,,,628.31,2025,3,30
TR00000843,2024-12-22 18:00:00,ST031,EUR,Invoice,0.0,,,,AN000631,241.57,2024,12,22
TR00000844,2024-03-06 01:00:00,ST022,EUR,Cash,3.0,,,,AN000733,507.73,2024,3,6
TR00000845,2025-04-22 02:00:00,ST036,EUR,Card,0.0,CU000086,AC00446,CO000840,,0.0,2025,4,22
TR00000846,2024-11-11 23:00:00,ST010,EUR,Card,22.98,CU000547,AC00185,CO000646,,1025.55,2024,11,11
TR00000847,2025-01-21 09:00:00,ST013,EUR,Cash,8.28,,,,AN000731,31.96,2025,1,21
TR00000848,2024-01-19 03:00:00,ST018,EUR,Card,0.0,CU000380,AC00526,CO000761,,412.82,2024,1,19
TR00000849,2024-02-15 01:00:00,ST027,EUR,Card,0.0,CU000037,AC00090,,,299.13,2024,2,15
TR00000850,2024-08-03 16:00:00,ST006,EUR,Card,2.19,,,,AN000316,230.71,2024,8,3
TR00000851,2025-08-09 21:00:00,ST012,EUR,Invoice,1.29,,,,AN000023,610.62,2025,8,9
TR00000852,2024-05-09 14:00:00,ST006,EUR,Card,22.22,CU000015,AC00437,,,2121.72,2024,5,9
TR00000853,2024-11-29 09:00:00,ST036,EUR,Card,0.0,CU000265,AC00457,CO000084,,794.87,2024,11,29
TR00000854,2024-01-18 21:00:00,ST030,EUR,Card,8.91,CU000265,AC00457,,,488.89,2024,1,18
TR00000855,2025-03-08 03:00:00,ST035,EUR,Card,8.39,CU000288,AC00561,CO000520,,119.63,2025,3,8
TR00000856,2025-07-26 19:00:00,ST033,EUR,Cash,7.15,CU000060,AC00083,CO000987,,125.12,2025,7,26
TR00000857,2024-08-10 15:00:00,ST040,EUR,Card,5.6,CU000546,AC00206,,,375.96,2024,8,10
TR00000858,2025-01-08 10:00:00,ST040,EUR,Cash,0.0,CU000028,AC00555,CO000410,,327.56,2025,1,8
TR00000859,2024-04-05 21:00:00,ST040,EUR,Card,0.0,CU000068,AC00271,,,236.98,2024,4,5
TR00000860,2026-01-05 02:00:00,ST019,EUR,Card,9.17,CU000435,AC00255,CO000517,,0.0,2026,1,5
TR00000861,2024-11-09 05:00:00,ST022,EUR,Card,3.82,CU000383,AC00098,,,516.55,2024,11,9
TR00000862,2024-02-24 13:00:00,ST005,EUR,Invoice,10.31,CU000165,AC00107,,,328.89,2024,2,24
TR00000863,2025-05-04 05:00:00,ST035,EUR,Card,0.0,,,,AN000519,119.69,2025,5,4
TR00000864,2024-07-04 02:00:00,ST007,EUR,Card,0.87,,,,AN000023,982.59,2024,7,4
TR00000865,2024-03-18 03:00:00,ST038,EUR,Invoice,3.58,CU000128,AC00108,,,298.09,2024,3,18
TR00000866,2025-03-24 17:00:00,ST027,EUR,Invoice,1.65,CU000395,AC00486,CO000406,,676.33,2025,3,24
TR00000867,2025-09-04 17:00:00,ST006,EUR,Card,0.0,,,,AN000159,124.79,2025,9,4
TR00000868,2024-11-11 03:00:00,ST018,EUR,Cash,18.38,,,,AN000562,457.66,2024,11,11
TR00000869,2024-12-20 21:00:00,ST026,EUR,Card,5.65,CU000051,AC00336,,,264.2,2024,12,20
TR00000870,2025-07-06 14:00:00,ST010,EUR,Card,5.58,CU000379,AC00375,CO000172,,245.25,2025,7,6
TR00000871,2025-03-29 11:00:00,ST010,EUR,Card,10.78,CU000159,AC00102,CO000780,,841.85,2025,3,29
TR00000872,2025-03-25 14:00:00,ST008,EUR,Card,0.0,,,,AN000176,1516.49,2025,3,25
TR00000873,2025-07-05 21:00:00,ST032,EUR,Card,0.0,CU000254,AC00243,,,151.7,2025,7,5
TR00000874,2024-09-06 01:00:00,ST038,EUR,Card,12.99,CU000152,AC00478,,,688.51,2024,9,6
TR00000875,2024-06-27 11:00:00,ST007,EUR,Card,0.0,,,,AN000077,411.03,2024,6,27
TR00000876,2024-08-27 23:00:00,ST014,EUR,Card,11.31,,,,AN000369,253.23,2024,8,27
TR00000877,2025-04-27 21:00:00,ST010,EUR,Card,0.0,CU000496,AC00591,CO000221,,1395.33,2025,4,27
TR00000878,2025-06-25 02:00:00,ST022,EUR,Card,9.98,,,,AN000503,464.96,2025,6,25
TR00000879,2024-05-28 01:00:00,ST033,EUR,Cash,16.66,CU000294,AC00231,,,834.54,2024,5,28
TR00000880,2024-09-15 11:00:00,ST014,EUR,Cash,0.0,CU000310,AC00033,,,1105.69,2024,9,15
TR00000881,2025-10-19 14:00:00,ST025,EUR,Card,14.45,CU000404,AC00117,,,783.12,2025,10,19
TR00000882,2025-09-16 04:00:00,ST029,EUR,Card,16.56,CU000458,AC00515,CO000374,,1537.25,2025,9,16
TR00000883,2024-01-23 03:00:00,ST001,EUR,Card,14.68,CU000285,AC00589,CO000480,,18.88,2024,1,23
TR00000884,2025-04-21 03:00:00,ST032,EUR,Card,14.79,CU000465,AC00282,,,387.32,2025,4,21
TR00000885,2024-12-04 00:00:00,ST029,EUR,Card,8.94,,,,AN000349,4.97,2024,12,4
TR00000886,2024-07-17 17:00:00,ST028,EUR,Cash,8.91,,,,AN000458,492.42,2024,7,17
TR00000887,2025-05-02 19:00:00,ST022,EUR,Card,12.38,CU000472,AC00058,CO000088,,0.0,2025,5,2
TR00000888,2025-07-14 22:00:00,ST005,EUR,Card,9.48,CU000163,AC00236,CO000796,,186.29,2025,7,14
TR00000889,2024-08-18 18:00:00,ST017,EUR,Card,2.45,CU000176,AC00518,CO000809,,71.58,2024,8,18
TR00000890,2025-03-13 08:00:00,ST013,EUR,Card,19.65,,,,AN000719,899.81,2025,3,13
TR00000891,2025-08-31 03:00:00,ST008,EUR,Card,8.31,CU000064,AC00549,CO000075,,659.24,2025,8,31
TR00000892,2025-01-22 17:00:00,ST037,EUR,Card,20.53,,,,AN000741,464.9,2025,1,22
TR00000893,2025-10-20 08:00:00,ST002,EUR,Card,20.5,CU000155,AC00340,CO000908,,29.94,2025,10,20
TR00000894,2024-11-14 06:00:00,ST023,EUR,Card,0.0,,,,AN000454,0.0,2024,11,14
TR00000895,2024-02-07 01:00:00,ST017,EUR,Card,7.71,CU000387,AC00263,CO000451,,1141.62,2024,2,7
TR00000896,2024-05-01 21:00:00,ST001,EUR,Invoice,4.31,CU000198,AC00035,CO000889,,0.0,2024,5,1
TR00000897,2025-01-07 03:00:00,ST012,EUR,Invoice,0.55,,,,AN000323,599.84,2025,1,7
TR00000898,2025-09-14 18:00:00,ST034,EUR,Card,11.82,CU000524,AC00583,CO000386,,888.6,2025,9,14
TR00000899,2024-05-18 16:00:00,ST021,EUR,Card,3.27,CU000545,AC00370,,,380.91,2024,5,18
TR00000900,2025-01-26 05:00:00,ST036,EUR,Card,0.0,CU000371,AC00291,CO000593,,386.83,2025,1,26
TR00000901,2024-01-07 07:00:00,ST021,EUR,Card,0.0,CU000488,AC00160,,,583.24,2024,1,7
TR00000902,2024-11-16 02:00:00,ST021,EUR,Card,10.6,CU000554,AC00434,,,1013.82,2024,11,16
TR00000903,2024-04-30 17:00:00,ST030,EUR,Invoice,2.43,CU000439,AC00213,CO000418,,1157.93,2024,4,30
TR00000904,2024-08-16 00:00:00,ST031,EUR,Cash,15.2,CU000033,AC00299,,,592.97,2024,8,16
TR00000905,2025-08-11 14:00:00,ST016,EUR,Card,3.67,,,,AN000616,114.73,2025,8,11
TR00000906,2024-02-14 13:00:00,ST010,EUR,Card,10.45,CU000278,AC00433,CO000568,,451.45,2024,2,14
TR00000907,2025-10-02 03:00:00,ST033,EUR,Invoice,13.98,CU000414,AC00369,,,413.98,2025,10,2
TR00000908,2024-03-04 17:00:00,ST026,EUR,Invoice,14.44,,,,AN000264,1000.5,2024,3,4
TR00000909,2024-07-06 01:00:00,ST017,EUR,Invoice,10.68,,,,AN000774,0.0,2024,7,6
TR00000910,2025-12-29 20:00:00,ST034,EUR,Card,0.0,,,,AN000732,363.06,2025,12,29
TR00000911,2025-12-27 00:00:00,ST006,EUR,Invoice,9.17,CU000141,AC00423,CO000580,,786.49,2025,12,27
TR00000912,2025-08-23 01:00:00,ST039,EUR,Card,0.0,CU000452,AC00350,CO000390,,447.51,2025,8,23
TR00000913,2024-01-10 12:00:00,ST006,EUR,Cash,0.0,,,,AN000187,244.0,2024,1,10
TR00000914,2024-03-31 18:00:00,ST020,EUR,Card,5.71,CU000334,AC00229,CO000129,,568.62,2024,3,31
TR00000915,2025-10-28 13:00:00,ST002,EUR,Card,12.81,,,,AN000432,0.0,2025,10,28
TR00000916,2025-08-25 15:00:00,ST020,EUR,Card,4.09,CU000206,AC00170,,,689.83,2025,8,25
TR00000917,2024-05-01 01:00:00,ST033,EUR,Invoice,0.0,,,,AN000247,224.01,2024,5,1
TR00000918,2024-03-30 12:00:00,ST040,EUR,Invoice,0.0,,,,AN000123,0.0,2024,3,30
TR00000919,2025-03-27 07:00:00,ST019,EUR,Card,6.61,CU000409,AC00506,CO000915,,199.13,2025,3,27
TR00000920,2024-12-02 16:00:00,ST036,EUR,Invoice,9.66,,,,AN000638,678.36,2024,12,2
TR00000921,2024-04-23 12:00:00,ST033,EUR,Card,12.56,,,,AN000544,228.57,2024,4,23
TR00000922,2025-07-20 19:00:00,ST006,EUR,Card,6.34,CU000184,AC00214,,,127.69,2025,7,20
TR00000923,2024-10-01 07:00:00,ST033,EUR,Card,4.75,,,,AN000235,333.42,2024,10,1
TR00000924,2024-05-06 19:00:00,ST029,EUR,Invoice,21.58,CU000099,AC00235,CO000257,,255.43,2024,5,6
TR00000925,2025-02-23 18:00:00,ST005,EUR,Card,7.7,CU000352,AC00522,CO000682,,488.74,2025,2,23
TR00000926,2025-01-29 10:00:00,ST019,EUR,BankTransfer,6.13,,,,AN000672,1604.89,2025,1,29
TR00000927,2024-04-17 13:00:00,ST016,EUR,Card,11.54,CU000021,AC00179,,,613.1,2024,4,17
TR00000928,2025-11-04 10:00:00,ST023,EUR,Invoice,14.75,,,,AN000795,1028.77,2025,11,4
TR00000929,2025-12-18 18:00:00,ST002,EUR,Invoice,5.68,CU000237,AC00576,,,240.3,2025,12,18
TR00000930,2024-11-05 20:00:00,ST011,EUR,Card,18.66,,,,AN000555,1058.7,2024,11,5
TR00000931,2025-03-07 22:00:00,ST031,EUR,Card,17.12,CU000394,AC00557,CO000030,,808.85,2025,3,7
TR00000932,2024-07-13 13:00:00,ST004,EUR,Invoice,12.96,CU000428,AC00126,CO000824,,0.0,2024,7,13
TR00000933,2024-09-29 15:00:00,ST022,EUR,Cash,0.0,CU000060,AC00083,CO000460,,440.42,2024,9,29
TR00000934,2025-10-01 09:00:00,ST014,EUR,Card,0.0,CU000270,AC00246,,,66.6,2025,10,1
TR00000935,2025-04-22 06:00:00,ST013,EUR,Invoice,2.11,CU000258,AC00044,CO000638,,1108.2,2025,4,22
TR00000936,2025-12-24 00:00:00,ST022,EUR,Card,39.67,CU000470,AC00144,,,1123.92,2025,12,24
TR00000937,2025-07-02 07:00:00,ST029,EUR,Invoice,7.0,,,,AN000442,46.22,2025,7,2
TR00000938,2024-07-05 15:00:00,ST020,EUR,Invoice,0.0,CU000276,AC00257,,,1113.69,2024,7,5
TR00000939,2025-08-26 22:00:00,ST027,EUR,Invoice,13.58,,,,AN000699,752.09,2025,8,26
TR00000940,2024-12-06 03:00:00,ST011,EUR,Card,18.2,,,,AN000297,851.82,2024,12,6
TR00000941,2024-12-11 04:00:00,ST037,EUR,Invoice,12.35,,,,AN000461,767.93,2024,12,11
TR00000942,2025-02-28 17:00:00,ST014,EUR,Card,6.47,CU000013,AC00217,,,784.37,2025,2,28
TR00000943,2025-08-15 21:00:00,ST010,EUR,Card,0.0,,,,AN000461,278.78,2025,8,15
TR00000944,2024-01-19 21:00:00,ST002,EUR,Card,2.77,,,,AN000254,487.06,2024,1,19
TR00000945,2024-12-13 14:00:00,ST007,EUR,Card,14.96,CU000394,AC00557,CO000622,,425.09,2024,12,13
TR00000946,2025-04-20 17:00:00,ST020,EUR,Card,11.81,CU000321,AC00496,CO000008,,171.01,2025,4,20
TR00000947,2024-04-16 10:00:00,ST024,EUR,Cash,19.41,CU000349,AC00508,,,605.02,2024,4,16
TR00000948,2024-08-16 19:00:00,ST020,EUR,Card,0.0,CU000338,AC00274,CO000170,,1503.92,2024,8,16
TR00000949,2024-11-04 23:00:00,ST031,EUR,Card,4.69,CU000168,AC00338,CO000094,,639.07,2024,11,4
TR00000950,2024-08-31 20:00:00,ST030,EUR,Invoice,7.07,,,,AN000285,250.91,2024,8,31
TR00000951,2024-10-11 09:00:00,ST019,EUR,Card,11.01,CU000080,AC00527,CO000810,,210.07,2024,10,11
TR00000952,2024-01-22 15:00:00,ST033,EUR,Card,10.37,,,,AN000469,0.0,2024,1,22
TR00000953,2024-07-26 20:00:00,ST002,EUR,Cash,3.63,,,,AN000672,1676.23,2024,7,26
TR00000954,2024-05-13 01:00:00,ST005,EUR,Cash,0.0,CU000167,AC00189,,,595.8,2024,5,13
TR00000955,2024-07-25 14:00:00,ST018,EUR,Invoice,0.0,CU000401,AC00123,,,0.0,2024,7,25
TR00000956,2024-04-13 05:00:00,ST022,EUR,Card,1.92,CU000314,AC00138,,,762.94,2024,4,13
TR00000957,2025-10-01 01:00:00,ST022,EUR,Card,0.0,CU000133,AC00071,CO000485,,1090.76,2025,10,1
TR00000958,2025-03-24 04:00:00,ST015,EUR,Card,0.0,CU000300,AC00055,CO000470,,686.33,2025,3,24
TR00000959,2024-04-16 07:00:00,ST005,EUR,Card,5.97,CU000204,AC00395,CO000997,,135.93,2024,4,16
TR00000960,2025-06-26 17:00:00,ST003,EUR,Card,0.0,CU000433,AC00389,,,440.15,2025,6,26
TR00000961,2024-02-06 10:00:00,ST017,EUR,Invoice,10.54,,,,AN000650,293.99,2024,2,6
TR00000962,2025-12-08 00:00:00,ST038,EUR,Cash,0.0,CU000166,AC00554,,,444.64,2025,12,8
TR00000963,2025-06-11 19:00:00,ST038,EUR,Card,0.0,,,,AN000450,987.29,2025,6,11
TR00000964,2024-12-26 23:00:00,ST004,EUR,Card,9.26,,,,AN000552,540.75,2024,12,26
TR00000965,2025-07-01 10:00:00,ST009,EUR,Card,20.46,CU000269,AC00073,CO000281,,211.06,2025,7,1
TR00000966,2025-05-18 08:00:00,ST034,EUR,Cash,5.03,,,,AN000565,1529.88,2025,5,18
TR00000967,2024-02-25 03:00:00,ST029,EUR,Card,0.0,CU000009,AC00228,CO000164,,1198.15,2024,2,25
TR00000968,2025-01-29 11:00:00,ST012,EUR,Card,10.84,CU000452,AC00350,CO000822,,64.34,2025,1,29
TR00000969,2025-04-28 16:00:00,ST020,EUR,BankTransfer,0.0,,,,AN000006,817.58,2025,4,28
TR00000970,2024-08-19 18:00:00,ST038,EUR,Card,0.0,CU000438,AC00373,,,337.1,2024,8,19
TR00000971,2025-03-22 16:00:00,ST018,EUR,Card,8.34,CU000190,AC00078,CO000214,,341.41,2025,3,22
TR00000972,2024-06-24 07:00:00,ST007,EUR,Card,20.3,CU000280,AC00158,CO000877,,693.16,2024,6,24
TR00000973,2024-08-18 13:00:00,ST007,EUR,Card,15.26,,,,AN000001,415.2,2024,8,18
TR00000974,2025-08-11 01:00:00,ST024,EUR,Invoice,0.0,,,,AN000295,576.28,2025,8,11
TR00000975,2025-12-26 03:00:00,ST011,EUR,Card,11.46,,,,AN000638,99.47,2025,12,26
TR00000976,2025-04-08 20:00:00,ST033,EUR,Card,0.0,CU000002,AC00384,CO000269,,1029.41,2025,4,8
TR00000977,2024-05-27 10:00:00,ST032,EUR,Invoice,6.63,CU000100,AC00333,CO000560,,686.85,2024,5,27
TR00000978,2025-10-07 11:00:00,ST021,EUR,Card,3.38,CU000324,AC00281,CO000409,,1192.94,2025,10,7
TR00000979,2025-02-24 06:00:00,ST032,EUR,Card,1.07,CU000135,AC00288,,,327.16,2025,2,24
TR00000980,2025-04-13 12:00:00,ST031,EUR,Card,0.0,,,,AN000358,112.91,2025,4,13
TR00000981,2024-12-05 00:00:00,ST037,EUR,Card,0.0,,,,AN000441,0.0,2024,12,5
TR00000982,2025-11-22 04:00:00,ST027,EUR,Card,3.33,CU000474,AC00359,CO000228,,0.0,2025,11,22
TR00000983,2025-09-03 13:00:00,ST007,EUR,Card,4.01,CU000347,AC00166,,,559.46,2025,9,3
TR00000984,2024-07-17 01:00:00,ST027,EUR,Card,0.0,CU000154,AC00273,CO000043,,99.69,2024,7,17
TR00000985,2025-09-06 15:00:00,ST027,EUR,Card,10.65,CU000549,AC00569,,,627.93,2025,9,6
TR00000986,2025-02-11 13:00:00,ST035,EUR,Card,7.16,CU000184,AC00214,,,884.41,2025,2,11
TR00000987,2024-07-29 20:00:00,ST015,EUR,Card,0.0,,,,AN000279,182.26,2024,7,29
TR00000988,2025-12-13 20:00:00,ST016,EUR,Card,17.31,CU000453,AC00205,,,1490.09,2025,12,13
TR00000989,2026-01-03 19:00:00,ST005,EUR,Invoice,0.26,CU000376,AC00099,CO000890,,236.63,2026,1,3
TR00000990,2025-01-17 00:00:00,ST039,EUR,Invoice,0.0,,,,AN000005,0.0,2025,1,17
TR00000991,2025-01-10 14:00:00,ST001,EUR,Invoice,1.21,CU000454,AC00346,CO000959,,1068.12,2025,1,10
TR00000992,2026-01-11 22:00:00,ST012,EUR,Card,0.0,,,,AN000294,1218.26,2026,1,11
TR00000993,2025-11-02 08:00:00,ST005,EUR,Cash,5.12,,,,AN000267,816.58,2025,11,2
TR00000994,2025-03-22 02:00:00,ST025,EUR,Card,10.29,,,,AN000237,1007.0,2025,3,22
TR00000995,2024-09-04 07:00:00,ST004,EUR,Card,5.5,CU000048,AC00600,,,978.83,2024,9,4
TR00000996,2024-08-12 06:00:00,ST036,EUR,Card,0.0,CU000015,AC00437,,,874.15,2024,8,12
TR00000997,2024-04-30 22:00:00,ST039,EUR,Cash,5.15,CU000211,AC00276,CO000871,,357.93,2024,4,30
TR00000998,2024-05-02 01:00:00,ST015,EUR,Card,0.0,,,,AN000018,329.23,2024,5,2
