TransactionLineId,TransactionId,ProductId,Category,Quantity,UnitPrice,NetAmount,DiscountPct,IsBundle
TL000005466,T00001229,P00057,Latticini,1,124.58,105.89,0.15,Yes
TL000005467,T00001229,P00108,Bevande,5,37.63,188.15,0.0,No
TL000005468,T00001229,P00095,Pesce,6,72.21,389.94,0.1,No
TL000005469,T00001230,P00104,Vino,1,82.98,66.39,0.2,No
TL000005470,T00001230,P00173,Vino,4,97.86,371.87,0.05,No
TL000005471,T00001230,P00219,Vino,1,102.64,97.51,0.05,Yes
TL000005472,T00001230,P00215,Bevande,1,72.25,72.25,0.0,No
TL000005473,T00001230,P00195,Dispensa,5,8.6,38.69,0.1,No
TL000005474,T00001230,P00069,Bevande,1,22.21,22.21,0.0,No
TL000005475,T00001230,P00086,Carni,3,62.01,186.02,0.0,No
TL000005476,T00001230,P00152,Pesce,1,96.15,91.34,0.05,No
TL000005477,T00001231,P00225,Dispensa,7,38.62,270.36,0.0,No
TL000005478,T00001231,P00116,Carni,1,23.24,19.75,0.15,No
TL000005479,T00001231,P00230,Latticini,5,34.28,137.1,0.2,No
TL000005480,T00001232,P00236,Bevande,6,79.93,479.57,0.0,No
TL000005481,T00001232,P00140,Bevande,7,66.0,461.98,0.0,No
TL000005482,T00001232,P00186,Ortofrutta,6,37.14,222.86,0.0,No
TL000005483,T00001232,P00069,Bevande,2,24.1,38.57,0.2,No
TL000005484,T00001232,P00084,Surgelati,3,9.55,22.91,0.2,No
TL000005485,T00001233,P00241,Ortofrutta,7,17.83,99.88,0.2,No
TL000005486,T00001233,P00212,Dispensa,7,43.26,302.84,0.0,No
TL000005487,T00001233,P00246,Pesce,2,34.66,58.93,0.15,No
TL000005488,T00001233,P00214,Vino,5,68.93,292.94,0.15,No
TL000005489,T00001233,P00038,Bevande,5,11.49,48.81,0.15,Yes
TL000005490,T00001233,P00110,Vino,3,9.64,27.47,0.05,Yes
TL000005491,T00001233,P00001,Bevande,7,49.55,346.87,0.0,No
TL000005492,T00001233,P00252,Dispensa,5,96.87,387.48,0.2,No
TL000005493,T00001234,P00081,Bevande,7,103.03,721.21,0.0,No
TL000005494,T00001234,P00192,Dispensa,2,21.3,40.47,0.05,No
TL000005495,T00001234,P00114,Pesce,1,53.88,53.88,0.0,No
TL000005496,T00001234,P00157,Bevande,4,50.34,201.36,0.0,Yes
TL000005497,T00001235,P00223,Surgelati,1,12.06,10.85,0.1,No
TL000005498,T00001236,P00124,Bevande,2,44.29,79.71,0.1,No
TL000005499,T00001236,P00084,Surgelati,5,11.95,59.74,0.0,No
TL000005500,T00001237,P00106,Ortofrutta,1,9.24,9.24,0.0,No
TL000005501,T00001237,P00155,Dispensa,1,3.23,3.23,0.0,No
TL000005502,T00001237,P00056,Carni,1,91.17,77.49,0.15,No
TL000005503,T00001237,P00041,Bevande,3,10.31,27.84,0.1,No
TL000005504,T00001238,P00043,Vino,3,53.97,161.9,0.0,No
TL000005505,T00001238,P00227,Bevande,4,52.01,208.06,0.0,No
TL000005506,T00001239,P00087,Pesce,4,7.21,28.85,0.0,No
TL000005507,T00001240,P00174,Carni,4,79.67,318.68,0.0,Yes
TL000005508,T00001240,P00085,Carni,7,47.41,265.48,0.2,No
TL000005509,T00001240,P00232,Pesce,6,121.19,727.15,0.0,No
TL000005510,T00001240,P00038,Bevande,3,11.61,34.84,0.0,No
TL000005511,T00001240,P00160,Bevande,3,53.98,161.94,0.0,No
TL000005512,T00001240,P00248,Dispensa,7,89.11,623.75,0.0,No
TL000005513,T00001240,P00093,Ortofrutta,5,110.39,524.36,0.05,No
TL000005514,T00001240,P00086,Carni,5,60.68,303.38,0.0,No
TL000005515,T00001241,P00221,Surgelati,2,50.74,101.49,0.0,No
TL000005516,T00001241,P00249,Bevande,6,107.43,644.6,0.0,Yes
TL000005517,T00001242,P00166,Latticini,6,17.12,97.61,0.05,No
TL000005518,T00001242,P00004,Pesce,5,122.56,612.82,0.0,No
TL000005519,T00001242,P00081,Bevande,6,90.92,545.54,0.0,No
TL000005520,T00001242,P00132,Ortofrutta,1,87.79,87.79,0.0,No
TL000005521,T00001242,P00237,Vino,4,91.78,367.14,0.0,Yes
TL000005522,T00001243,P00250,Bevande,5,72.68,327.06,0.1,No
TL000005523,T00001243,P00132,Ortofrutta,3,96.66,246.47,0.15,No
TL000005524,T00001243,P00124,Bevande,7,40.48,283.34,0.0,No
TL000005525,T00001243,P00059,Latticini,5,25.82,103.26,0.2,No
TL000005526,T00001243,P00178,Surgelati,2,21.8,41.43,0.05,No
TL000005527,T00001243,P00112,Pesce,6,49.97,239.86,0.2,No
TL000005528,T00001243,P00149,Dispensa,5,77.1,327.69,0.15,No
TL000005529,T00001243,P00108,Bevande,2,39.49,67.13,0.15,No
TL000005530,T00001244,P00121,Carni,5,4.01,16.04,0.2,No
TL000005531,T00001245,P00142,Carni,1,40.95,40.95,0.0,No
TL000005532,T00001245,P00255,Latticini,7,61.1,427.69,0.0,No
TL000005533,T00001245,P00183,Bevande,7,7.25,50.72,0.0,Yes
TL000005534,T00001246,P00086,Carni,7,60.12,378.73,0.1,No
TL000005535,T00001247,P00120,Carni,5,32.97,164.83,0.0,No
TL000005536,T00001247,P00136,Bevande,1,48.58,48.58,0.0,No
TL000005537,T00001247,P00251,Vino,1,107.72,91.56,0.15,No
TL000005538,T00001247,P00010,Ortofrutta,6,84.47,506.82,0.0,No
TL000005539,T00001247,P00095,Pesce,3,82.5,210.38,0.15,No
TL000005540,T00001247,P00255,Latticini,3,47.08,127.12,0.1,No
TL000005541,T00001247,P00045,Pesce,4,70.91,283.64,0.0,No
TL000005542,T00001248,P00238,Dispensa,7,12.33,73.34,0.15,No
TL000005543,T00001248,P00204,Vino,4,79.75,319.0,0.0,No
TL000005544,T00001248,P00192,Dispensa,4,26.32,94.75,0.1,Yes
TL000005545,T00001248,P00100,Ortofrutta,4,69.33,249.59,0.1,No
TL000005546,T00001248,P00231,Latticini,1,5.55,4.44,0.2,No
TL000005547,T00001248,P00053,Carni,4,70.14,280.57,0.0,No
TL000005548,T00001248,P00102,Bevande,4,67.36,269.42,0.0,No
TL000005549,T00001248,P00142,Carni,2,41.79,75.22,0.1,No
TL000005550,T00001249,P00128,Bevande,1,5.27,5.27,0.0,No
TL000005551,T00001249,P00217,Vino,1,94.75,80.54,0.15,No
TL000005552,T00001249,P00207,Vino,2,8.29,16.58,0.0,No
TL000005553,T00001249,P00205,Surgelati,1,43.5,36.97,0.15,No
TL000005554,T00001249,P00171,Carni,2,15.9,30.2,0.05,No
TL000005555,T00001249,P00130,Pesce,2,75.76,151.51,0.0,No
TL000005556,T00001249,P00025,Bevande,2,118.73,237.46,0.0,Yes
TL000005557,T00001250,P00156,Carni,2,108.96,196.13,0.1,No
TL000005558,T00001250,P00092,Bevande,1,49.17,49.17,0.0,No
TL000005559,T00001250,P00150,Vino,4,99.74,379.01,0.05,No
TL000005560,T00001250,P00097,Pesce,5,12.95,64.75,0.0,No
TL000005561,T00001250,P00060,Dispensa,6,118.07,637.6,0.1,Yes
TL000005562,T00001251,P00074,Pesce,7,98.73,691.13,0.0,No
TL000005563,T00001251,P00173,Vino,3,103.86,311.57,0.0,No
TL000005564,T00001252,P00007,Ortofrutta,6,99.76,598.53,0.0,No
TL000005565,T00001252,P00216,Latticini,2,26.09,52.19,0.0,No
TL000005566,T00001252,P00023,Ortofrutta,3,69.69,209.07,0.0,No
TL000005567,T00001252,P00199,Pesce,1,91.76,91.76,0.0,No
TL000005568,T00001253,P00187,Vino,5,60.71,303.53,0.0,No
TL000005569,T00001253,P00082,Dispensa,1,118.74,118.74,0.0,No
TL000005570,T00001254,P00215,Bevande,6,73.68,397.85,0.1,Yes
TL000005571,T00001254,P00041,Bevande,6,12.13,72.8,0.0,No
TL000005572,T00001254,P00129,Vino,7,99.23,694.58,0.0,No
TL000005573,T00001254,P00092,Bevande,2,59.38,118.75,0.0,Yes
TL000005574,T00001254,P00165,Dispensa,3,7.21,17.31,0.2,No
TL000005575,T00001254,P00048,Carni,4,36.13,144.54,0.0,No
TL000005576,T00001255,P00049,Vino,3,109.06,327.19,0.0,No
TL000005577,T00001255,P00151,Bevande,6,78.98,473.87,0.0,Yes
TL000005578,T00001256,P00237,Vino,3,90.05,270.16,0.0,No
TL000005579,T00001257,P00256,Bevande,4,8.36,26.75,0.2,No
TL000005580,T00001257,P00237,Vino,3,92.18,276.54,0.0,No
TL000005581,T00001257,P00080,Latticini,3,110.28,281.21,0.15,No
TL000005582,T00001257,P00038,Bevande,2,12.27,23.32,0.05,No
TL000005583,T00001257,P00064,Bevande,5,60.64,257.71,0.15,No
TL000005584,T00001258,P00234,Dispensa,4,35.01,112.02,0.2,No
TL000005585,T00001258,P00080,Latticini,2,100.3,170.51,0.15,No
TL000005586,T00001258,P00218,Ortofrutta,1,6.03,6.03,0.0,No
TL000005587,T00001258,P00050,Bevande,1,7.03,7.03,0.0,No
TL000005588,T00001258,P00030,Vino,2,37.06,74.13,0.0,No
TL000005589,T00001258,P00245,Dispensa,3,109.78,312.88,0.05,No
TL000005590,T00001259,P00180,Pesce,5,63.19,300.17,0.05,No
TL000005591,T00001259,P00180,Pesce,7,59.38,332.55,0.2,No
TL000005592,T00001259,P00234,Dispensa,1,34.97,34.97,0.0,No
TL000005593,T00001259,P00109,Vino,7,52.24,292.53,0.2,No
TL000005594,T00001259,P00132,Ortofrutta,4,97.32,389.29,0.0,No
TL000005595,T00001259,P00182,Surgelati,6,50.61,303.63,0.0,No
TL000005596,T00001260,P00064,Bevande,4,63.54,254.14,0.0,No
TL000005597,T00001261,P00086,Carni,6,67.52,324.11,0.2,No
TL000005598,T00001261,P00007,Ortofrutta,5,96.51,434.32,0.1,No
TL000005599,T00001262,P00255,Latticini,7,54.16,379.13,0.0,No
TL000005600,T00001262,P00217,Vino,1,80.4,80.4,0.0,No
TL000005601,T00001262,P00153,Carni,4,88.96,302.46,0.15,No
TL000005602,T00001263,P00076,Pesce,1,22.3,20.07,0.1,No
TL000005603,T00001263,P00169,Carni,7,108.86,762.04,0.0,No
TL000005604,T00001263,P00033,Latticini,2,13.95,25.12,0.1,No
TL000005605,T00001263,P00258,Latticini,1,98.73,98.73,0.0,No
TL000005606,T00001263,P00228,Carni,2,10.1,20.2,0.0,No
TL000005607,T00001263,P00005,Carni,3,70.99,212.96,0.0,No
TL000005608,T00001263,P00136,Bevande,5,53.8,268.98,0.0,No
TL000005609,T00001264,P00246,Pesce,2,32.46,51.93,0.2,No
TL000005610,T00001264,P00131,Surgelati,2,1.29,2.58,0.0,No
TL000005611,T00001265,P00168,Latticini,3,65.53,186.77,0.05,No
TL000005612,T00001266,P00208,Pesce,3,68.51,174.71,0.15,No
TL000005613,T00001266,P00033,Latticini,3,16.43,41.89,0.15,No
TL000005614,T00001266,P00105,Latticini,5,25.51,102.06,0.2,No
TL000005615,T00001266,P00154,Latticini,2,48.08,96.17,0.0,No
TL000005616,T00001266,P00258,Latticini,2,92.17,165.91,0.1,No
TL000005617,T00001266,P00198,Latticini,3,112.99,322.02,0.05,No
TL000005618,T00001266,P00077,Ortofrutta,3,71.04,213.13,0.0,No
TL000005619,T00001267,P00031,Ortofrutta,5,56.49,268.32,0.05,No
TL000005620,T00001267,P00002,Dispensa,7,54.66,344.36,0.1,No
TL000005621,T00001267,P00135,Surgelati,3,13.85,39.46,0.05,No
TL000005622,T00001267,P00129,Vino,7,94.54,661.76,0.0,No
TL000005623,T00001267,P00058,Pesce,1,31.19,29.63,0.05,No
TL000005624,T00001267,P00134,Ortofrutta,7,88.18,493.81,0.2,No
TL000005625,T00001268,P00144,Pesce,1,109.99,109.99,0.0,No
TL000005626,T00001268,P00114,Pesce,1,66.93,60.24,0.1,No
TL000005627,T00001268,P00169,Carni,7,93.39,653.71,0.0,Yes
TL000005628,T00001268,P00154,Latticini,1,53.96,53.96,0.0,No
TL000005629,T00001268,P00234,Dispensa,6,34.26,164.47,0.2,No
TL000005630,T00001269,P00158,Carni,7,22.41,156.89,0.0,No
TL000005631,T00001270,P00253,Dispensa,1,19.2,16.32,0.15,No
TL000005632,T00001270,P00198,Latticini,7,111.26,778.84,0.0,No
TL000005633,T00001270,P00211,Carni,1,50.35,47.83,0.05,No
TL000005634,T00001270,P00040,Bevande,4,58.22,209.6,0.1,No
TL000005635,T00001270,P00163,Surgelati,6,44.76,228.3,0.15,No
TL000005636,T00001271,P00059,Latticini,1,25.25,25.25,0.0,No
TL000005637,T00001271,P00168,Latticini,2,85.02,170.04,0.0,No
TL000005638,T00001271,P00141,Ortofrutta,1,30.54,25.96,0.15,No
TL000005639,T00001271,P00191,Dispensa,2,39.79,67.64,0.15,No
TL000005640,T00001271,P00091,Ortofrutta,5,85.35,426.77,0.0,No
TL000005641,T00001271,P00210,Dispensa,2,18.32,32.97,0.1,No
TL000005642,T00001271,P00242,Bevande,6,91.23,465.28,0.15,No
TL000005643,T00001272,P00109,Vino,6,54.39,326.34,0.0,No
TL000005644,T00001272,P00041,Bevande,5,12.14,60.7,0.0,No
TL000005645,T00001272,P00233,Carni,5,14.31,57.25,0.2,No
TL000005646,T00001272,P00175,Carni,6,93.5,560.99,0.0,No
TL000005647,T00001272,P00086,Carni,2,61.19,122.37,0.0,No
TL000005648,T00001272,P00210,Dispensa,7,19.1,133.71,0.0,Yes
TL000005649,T00001272,P00248,Dispensa,5,103.63,518.14,0.0,No
TL000005650,T00001273,P00005,Carni,2,75.72,136.29,0.1,No
TL000005651,T00001273,P00114,Pesce,6,56.97,290.54,0.15,No
TL000005652,T00001273,P00157,Bevande,7,59.99,356.94,0.15,No
TL000005653,T00001273,P00077,Ortofrutta,3,72.94,207.89,0.05,No
TL000005654,T00001273,P00175,Carni,3,88.07,264.22,0.0,No
TL000005655,T00001273,P00095,Pesce,7,81.08,539.17,0.05,No
TL000005656,T00001273,P00064,Bevande,7,63.02,441.12,0.0,No
TL000005657,T00001273,P00120,Carni,5,36.3,145.21,0.2,No
TL000005658,T00001274,P00186,Ortofrutta,3,35.91,86.19,0.2,Yes
TL000005659,T00001274,P00015,Dispensa,7,101.67,711.69,0.0,No
TL000005660,T00001274,P00126,Bevande,6,85.83,411.99,0.2,No
TL000005661,T00001274,P00014,Pesce,7,36.71,244.12,0.05,No
TL000005662,T00001275,P00255,Latticini,5,53.69,214.74,0.2,No
TL000005663,T00001276,P00171,Carni,7,16.76,105.58,0.1,Yes
TL000005664,T00001276,P00182,Surgelati,3,50.02,135.05,0.1,No
TL000005665,T00001276,P00145,Bevande,5,13.01,65.03,0.0,No
TL000005666,T00001276,P00183,Bevande,6,7.76,46.57,0.0,No
TL000005667,T00001277,P00097,Pesce,2,14.92,29.84,0.0,No
TL000005668,T00001277,P00162,Carni,7,3.96,24.92,0.1,Yes
TL000005669,T00001277,P00135,Surgelati,1,13.78,13.78,0.0,No
TL000005670,T00001277,P00097,Pesce,6,14.61,87.66,0.0,No
TL000005671,T00001277,P00090,Vino,1,90.57,90.57,0.0,No
TL000005672,T00001278,P00176,Dispensa,3,72.2,194.95,0.1,No
TL000005673,T00001278,P00042,Carni,3,58.93,176.79,0.0,No
TL000005674,T00001278,P00102,Bevande,1,62.55,59.43,0.05,No
TL000005675,T00001278,P00028,Dispensa,2,70.51,141.01,0.0,No
TL000005676,T00001278,P00223,Surgelati,7,10.84,64.5,0.15,Yes
TL000005677,T00001278,P00185,Bevande,3,32.06,91.38,0.05,Yes
TL000005678,T00001279,P00204,Vino,5,89.71,403.7,0.1,No
TL000005679,T00001279,P00005,Carni,4,72.68,261.64,0.1,No
TL000005680,T00001279,P00127,Pesce,6,75.61,453.63,0.0,No
TL000005681,T00001279,P00168,Latticini,4,68.05,272.22,0.0,No
TL000005682,T00001279,P00203,Bevande,3,8.91,25.39,0.05,No
TL000005683,T00001279,P00050,Bevande,1,6.76,6.76,0.0,No
TL000005684,T00001280,P00253,Dispensa,2,16.11,32.22,0.0,No
TL000005685,T00001280,P00232,Pesce,7,110.63,735.72,0.05,No
TL000005686,T00001280,P00254,Latticini,5,78.37,391.87,0.0,No
TL000005687,T00001280,P00098,Pesce,6,55.74,334.45,0.0,No
TL000005688,T00001280,P00207,Vino,2,8.6,17.19,0.0,No
TL000005689,T00001280,P00208,Pesce,1,71.6,60.86,0.15,No
TL000005690,T00001280,P00148,Dispensa,6,18.45,110.67,0.0,No
TL000005691,T00001280,P00075,Pesce,1,108.0,108.0,0.0,No
TL000005692,T00001281,P00143,Pesce,5,22.95,103.27,0.1,No
TL000005693,T00001281,P00202,Vino,1,102.85,82.28,0.2,No
TL000005694,T00001282,P00140,Bevande,1,63.99,57.59,0.1,No
TL000005695,T00001282,P00211,Carni,1,46.51,37.21,0.2,No
TL000005696,T00001282,P00193,Pesce,3,115.83,347.48,0.0,No
TL000005697,T00001282,P00092,Bevande,4,57.81,208.11,0.1,No
TL000005698,T00001282,P00220,Surgelati,5,6.29,31.47,0.0,No
TL000005699,T00001283,P00111,Bevande,1,13.0,13.0,0.0,No
TL000005700,T00001283,P00057,Latticini,5,110.64,553.18,0.0,Yes
TL000005701,T00001283,P00025,Bevande,5,109.47,547.35,0.0,No
TL000005702,T00001283,P00205,Surgelati,2,40.28,64.45,0.2,No
TL000005703,T00001283,P00010,Ortofrutta,5,81.0,344.26,0.15,No
TL000005704,T00001284,P00142,Carni,2,33.67,60.61,0.1,No
TL000005705,T00001285,P00130,Pesce,6,80.03,480.16,0.0,Yes
TL000005706,T00001286,P00072,Vino,3,5.05,15.15,0.0,No
TL000005707,T00001286,P00026,Carni,5,76.53,306.1,0.2,No
TL000005708,T00001286,P00197,Vino,4,104.95,419.81,0.0,No
TL000005709,T00001286,P00037,Bevande,6,88.74,532.42,0.0,No
TL000005710,T00001286,P00242,Bevande,7,88.88,497.72,0.2,No
TL000005711,T00001287,P00036,Bevande,4,49.12,157.2,0.2,No
TL000005712,T00001287,P00238,Dispensa,2,12.82,21.79,0.15,No
TL000005713,T00001288,P00230,Latticini,5,29.05,130.71,0.1,No
TL000005714,T00001288,P00224,Bevande,1,39.29,37.32,0.05,No
TL000005715,T00001288,P00211,Carni,1,48.88,39.11,0.2,No
TL000005716,T00001288,P00043,Vino,3,57.53,138.08,0.2,No
TL000005717,T00001288,P00144,Pesce,5,125.23,500.94,0.2,No
TL000005718,T00001288,P00121,Carni,3,3.8,9.12,0.2,No
TL000005719,T00001288,P00129,Vino,1,77.42,77.42,0.0,No
TL000005720,T00001288,P00060,Dispensa,3,116.77,280.25,0.2,No
TL000005721,T00001289,P00086,Carni,1,69.83,69.83,0.0,No
TL000005722,T00001289,P00183,Bevande,5,8.29,41.46,0.0,Yes
TL000005723,T00001289,P00169,Carni,6,117.77,706.59,0.0,No
TL000005724,T00001289,P00234,Dispensa,4,37.65,150.59,0.0,No
TL000005725,T00001290,P00226,Vino,7,9.79,58.25,0.15,No
TL000005726,T00001291,P00106,Ortofrutta,4,9.38,37.52,0.0,No
TL000005727,T00001291,P00112,Pesce,2,44.79,89.58,0.0,Yes
TL000005728,T00001292,P00138,Carni,6,67.06,402.36,0.0,No
TL000005729,T00001292,P00171,Carni,1,17.6,14.08,0.2,No
TL000005730,T00001292,P00260,Carni,1,18.9,18.9,0.0,No
TL000005731,T00001292,P00247,Vino,5,63.11,268.22,0.15,No
TL000005732,T00001293,P00099,Latticini,3,7.02,21.05,0.0,No
TL000005733,T00001293,P00043,Vino,1,51.15,51.15,0.0,No
TL000005734,T00001293,P00239,Ortofrutta,1,24.98,22.48,0.1,No
TL000005735,T00001294,P00194,Carni,7,52.36,366.52,0.0,No
TL000005736,T00001294,P00048,Carni,7,32.4,226.8,0.0,No
TL000005737,T00001294,P00148,Dispensa,6,17.78,106.71,0.0,No
TL000005738,T00001294,P00106,Ortofrutta,6,7.95,47.68,0.0,No
TL000005739,T00001294,P00175,Carni,5,84.48,401.29,0.05,No
TL000005740,T00001294,P00026,Carni,3,76.14,182.73,0.2,No
TL000005741,T00001294,P00035,Bevande,2,91.96,183.92,0.0,Yes
TL000005742,T00001294,P00064,Bevande,2,66.95,133.89,0.0,No
TL000005743,T00001295,P00249,Bevande,7,112.76,789.31,0.0,No
TL000005744,T00001295,P00239,Ortofrutta,5,22.85,91.42,0.2,No
TL000005745,T00001295,P00218,Ortofrutta,1,4.81,4.81,0.0,Yes
TL000005746,T00001295,P00109,Vino,2,52.52,94.53,0.1,No
TL000005747,T00001295,P00023,Ortofrutta,1,72.0,68.4,0.05,No
TL000005748,T00001295,P00022,Vino,5,102.14,434.11,0.15,No
TL000005749,T00001296,P00243,Bevande,2,80.52,144.93,0.1,No
TL000005750,T00001296,P00237,Vino,2,74.09,148.18,0.0,Yes
TL000005751,T00001297,P00057,Latticini,4,125.63,502.5,0.0,No
TL000005752,T00001297,P00066,Surgelati,2,39.42,78.84,0.0,No
TL000005753,T00001298,P00121,Carni,6,3.73,22.37,0.0,No
TL000005754,T00001298,P00013,Pesce,1,53.64,53.64,0.0,No
TL000005755,T00001298,P00065,Pesce,3,56.07,168.21,0.0,No
TL000005756,T00001298,P00119,Pesce,5,76.2,323.86,0.15,No
TL000005757,T00001298,P00033,Latticini,6,14.05,67.43,0.2,No
TL000005758,T00001298,P00078,Bevande,7,97.49,682.43,0.0,No
TL000005759,T00001298,P00130,Pesce,3,62.11,177.0,0.05,No
TL000005760,T00001298,P00243,Bevande,3,76.13,182.71,0.2,No
TL000005761,T00001299,P00175,Carni,6,97.08,524.25,0.1,No
TL000005762,T00001299,P00230,Latticini,5,27.96,139.81,0.0,Yes
TL000005763,T00001300,P00110,Vino,6,11.49,65.5,0.05,No
TL000005764,T00001300,P00190,Bevande,3,86.31,258.94,0.0,No
TL000005765,T00001300,P00214,Vino,2,61.82,123.65,0.0,No
TL000005766,T00001300,P00059,Latticini,2,29.84,47.75,0.2,No
TL000005767,T00001300,P00059,Latticini,3,29.38,88.13,0.0,No
TL000005768,T00001300,P00218,Ortofrutta,3,5.53,14.94,0.1,Yes
TL000005769,T00001300,P00041,Bevande,5,9.8,39.21,0.2,No
TL000005770,T00001300,P00238,Dispensa,2,12.3,20.91,0.15,No
TL000005771,T00001301,P00056,Carni,7,90.42,632.94,0.0,No
TL000005772,T00001301,P00019,Bevande,1,54.47,46.3,0.15,No
TL000005773,T00001302,P00118,Dispensa,2,76.95,153.89,0.0,No
TL000005774,T00001302,P00242,Bevande,5,97.13,485.66,0.0,No
TL000005775,T00001302,P00153,Carni,2,83.27,149.88,0.1,No
TL000005776,T00001302,P00094,Latticini,5,84.58,401.77,0.05,No
TL000005777,T00001303,P00247,Vino,4,69.93,237.76,0.15,Yes
TL000005778,T00001303,P00125,Latticini,3,8.08,24.25,0.0,No
TL000005779,T00001303,P00243,Bevande,5,87.22,348.89,0.2,No
TL000005780,T00001303,P00247,Vino,6,65.39,313.88,0.2,No
TL000005781,T00001303,P00170,Dispensa,3,87.43,262.3,0.0,No
TL000005782,T00001304,P00245,Dispensa,6,106.3,542.15,0.15,No
TL000005783,T00001304,P00204,Vino,4,81.9,327.62,0.0,No
TL000005784,T00001304,P00210,Dispensa,5,21.97,109.85,0.0,No
TL000005785,T00001304,P00235,Vino,5,108.16,486.71,0.1,No
TL000005786,T00001304,P00140,Bevande,7,71.78,401.99,0.2,No
TL000005787,T00001304,P00129,Vino,1,84.32,84.32,0.0,No
TL000005788,T00001304,P00137,Vino,5,100.5,402.02,0.2,No
TL000005789,T00001304,P00255,Latticini,2,60.34,120.68,0.0,No
TL000005790,T00001305,P00214,Vino,3,68.71,185.51,0.1,Yes
TL000005791,T00001305,P00156,Carni,6,119.25,572.39,0.2,No
TL000005792,T00001305,P00182,Surgelati,1,43.29,34.64,0.2,No
TL000005793,T00001305,P00090,Vino,6,98.08,529.65,0.1,No
TL000005794,T00001305,P00075,Pesce,6,109.37,656.19,0.0,No
TL000005795,T00001305,P00087,Pesce,7,7.3,51.08,0.0,No
TL000005796,T00001306,P00165,Dispensa,6,9.07,46.24,0.15,No
TL000005797,T00001306,P00086,Carni,6,64.43,367.23,0.05,No
TL000005798,T00001306,P00249,Bevande,6,112.68,540.84,0.2,No
TL000005799,T00001306,P00117,Pesce,6,49.75,238.8,0.2,No
TL000005800,T00001306,P00120,Carni,6,35.92,204.75,0.05,No
TL000005801,T00001306,P00066,Surgelati,1,38.77,34.89,0.1,No
TL000005802,T00001306,P00172,Surgelati,3,20.75,52.92,0.15,No
TL000005803,T00001306,P00065,Pesce,3,64.32,173.65,0.1,No
TL000005804,T00001307,P00092,Bevande,1,55.15,55.15,0.0,Yes
TL000005805,T00001307,P00014,Pesce,6,43.88,223.81,0.15,Yes
TL000005806,T00001307,P00213,Vino,2,88.58,150.58,0.15,No
TL000005807,T00001308,P00202,Vino,2,101.83,173.12,0.15,No
TL000005808,T00001308,P00006,Dispensa,7,99.91,629.44,0.1,No
TL000005809,T00001308,P00195,Dispensa,6,9.39,56.36,0.0,No
TL000005810,T00001308,P00223,Surgelati,2,11.49,20.68,0.1,No
TL000005811,T00001308,P00193,Pesce,7,101.63,711.44,0.0,No
TL000005812,T00001308,P00132,Ortofrutta,6,95.65,516.53,0.1,No
TL000005813,T00001308,P00158,Carni,2,21.29,42.58,0.0,No
TL000005814,T00001309,P00239,Ortofrutta,5,28.02,112.1,0.2,No
TL000005815,T00001309,P00033,Latticini,3,15.31,45.93,0.0,No
TL000005816,T00001309,P00166,Latticini,1,17.35,13.88,0.2,No
TL000005817,T00001309,P00013,Pesce,4,51.53,185.52,0.1,No
TL000005818,T00001310,P00127,Pesce,2,69.85,132.72,0.05,Yes
TL000005819,T00001310,P00160,Bevande,3,55.38,132.9,0.2,No
TL000005820,T00001310,P00087,Pesce,1,7.85,7.85,0.0,Yes
TL000005821,T00001310,P00048,Carni,6,32.68,196.1,0.0,No
TL000005822,T00001310,P00199,Pesce,7,114.68,802.76,0.0,No
TL000005823,T00001310,P00041,Bevande,3,11.01,33.02,0.0,No
TL000005824,T00001311,P00151,Bevande,2,82.65,165.3,0.0,No
TL000005825,T00001311,P00255,Latticini,2,58.98,112.07,0.05,No
TL000005826,T00001311,P00177,Ortofrutta,7,29.32,174.46,0.15,No
TL000005827,T00001311,P00238,Dispensa,6,10.68,64.07,0.0,No
TL000005828,T00001311,P00223,Surgelati,2,10.95,21.89,0.0,No
TL000005829,T00001312,P00034,Pesce,4,77.23,278.02,0.1,No
TL000005830,T00001312,P00015,Dispensa,4,103.39,392.9,0.05,No
TL000005831,T00001312,P00157,Bevande,5,50.83,241.44,0.05,No
TL000005832,T00001312,P00038,Bevande,2,12.01,24.02,0.0,No
TL000005833,T00001312,P00114,Pesce,4,70.25,280.98,0.0,No
TL000005834,T00001312,P00007,Ortofrutta,3,121.1,363.31,0.0,No
TL000005835,T00001312,P00115,Carni,5,100.14,500.71,0.0,No
TL000005836,T00001312,P00251,Vino,4,94.99,379.97,0.0,No
TL000005837,T00001313,P00079,Vino,3,77.01,196.39,0.15,No
TL000005838,T00001313,P00088,Pesce,7,109.48,689.75,0.1,No
TL000005839,T00001313,P00213,Vino,2,91.35,146.15,0.2,No
TL000005840,T00001313,P00151,Bevande,5,73.14,365.69,0.0,No
TL000005841,T00001313,P00021,Surgelati,7,34.62,193.88,0.2,No
TL000005842,T00001313,P00246,Pesce,2,37.76,64.19,0.15,No
TL000005843,T00001314,P00012,Vino,1,67.88,67.88,0.0,Yes
TL000005844,T00001314,P00204,Vino,3,82.79,198.69,0.2,No
TL000005845,T00001314,P00089,Carni,5,87.53,437.65,0.0,No
TL000005846,T00001314,P00001,Bevande,6,45.73,219.52,0.2,No
TL000005847,T00001314,P00258,Latticini,7,111.32,779.23,0.0,No
TL000005848,T00001314,P00117,Pesce,3,54.92,131.8,0.2,No
TL000005849,T00001314,P00219,Vino,3,101.37,304.12,0.0,No
