TransactionId,TransactionDateTime,StoreId,ContactId,AnonymousShopperId,Amount,Date,PaymentMethod,BasketSize,IsPromo,Channel
T00002021,2026-01-04 15:00:00,ST018,CT001023,,951.58,2026-01-04,Card,6,No,InStore
T00002022,2025-04-30 13:00:00,ST009,,AN000277,897.84,2025-04-30,Card,5,No,InStore
T00002023,2026-02-03 08:00:00,ST015,,AN000425,262.4,2026-02-03,Card,2,Yes,InStore
T00002024,2025-09-22 20:00:00,ST006,CT001049,,466.45,2025-09-22,Cash,1,No,InStore
T00002025,2025-01-09 05:00:00,ST005,CT000876,,2696.78,2025-01-09,Card,7,No,InStore
T00002026,2025-09-30 11:00:00,ST009,CT000815,,739.67,2025-09-30,Invoice,3,No,InStore
T00002027,2025-12-28 21:00:00,ST022,CT000480,,1179.45,2025-12-28,Card,7,No,InStore
T00002028,2025-02-15 14:00:00,ST010,CT000718,,1380.56,2025-02-15,Invoice,7,Yes,InStore
T00002029,2025-05-14 23:00:00,ST005,CT000266,,1708.52,2025-05-14,Invoice,6,No,InStore
T00002030,2025-02-22 02:00:00,ST005,CT000640,,2520.62,2025-02-22,Invoice,8,No,InStore
T00002031,2025-06-24 22:00:00,ST006,CT000347,,240.9,2025-06-24,Cash,3,No,InStore
T00002032,2025-01-07 00:00:00,ST022,,AN000067,1135.73,2025-01-07,Invoice,3,Yes,Click&Collect
T00002033,2025-04-15 21:00:00,ST013,,AN000251,1085.17,2025-04-15,Card,7,No,InStore
T00002034,2026-01-02 02:00:00,ST010,CT000355,,636.52,2026-01-02,Card,3,Yes,InStore
T00002035,2025-06-01 16:00:00,ST020,,AN000758,2515.66,2025-06-01,Card,8,No,InStore
T00002036,2025-08-13 17:00:00,ST020,CT001365,,510.67,2025-08-13,Card,1,No,InStore
T00002037,2025-01-26 20:00:00,ST001,,AN000168,1264.24,2025-01-26,Invoice,8,No,Online
T00002038,2025-12-16 01:00:00,ST008,,AN000887,474.86,2025-12-16,Cash,2,Yes,InStore
T00002039,2025-06-24 10:00:00,ST007,,AN000324,1538.66,2025-06-24,Invoice,5,Yes,Click&Collect
T00002040,2026-01-02 22:00:00,ST017,CT000948,,933.41,2026-01-02,Cash,3,No,InStore
T00002041,2025-10-25 21:00:00,ST005,CT000843,,929.97,2025-10-25,Card,5,Yes,InStore
T00002042,2025-10-27 05:00:00,ST011,,AN000354,411.5,2025-10-27,Cash,1,No,Click&Collect
T00002043,2025-03-18 14:00:00,ST019,,AN000838,981.38,2025-03-18,Card,6,Yes,InStore
T00002044,2025-07-23 20:00:00,ST014,CT000236,,289.53,2025-07-23,Card,1,No,Click&Collect
T00002045,2025-07-28 03:00:00,ST018,CT000255,,1068.01,2025-07-28,Cash,3,Yes,InStore
T00002046,2025-07-09 17:00:00,ST003,CT000740,,270.36,2025-07-09,Invoice,3,No,InStore
T00002047,2025-01-15 17:00:00,ST015,CT000032,,99.09,2025-01-15,Card,1,No,InStore
T00002048,2025-02-13 01:00:00,ST004,CT000546,,466.52,2025-02-13,Card,2,No,Online
T00002049,2025-06-25 04:00:00,ST002,CT001378,,1352.72,2025-06-25,Invoice,7,No,InStore
T00002050,2026-02-02 14:00:00,ST020,CT000074,,996.91,2026-02-02,Card,4,No,InStore
T00002051,2025-07-02 12:00:00,ST011,CT000933,,999.07,2025-07-02,Cash,6,No,InStore
T00002052,2025-10-05 14:00:00,ST019,CT001398,,653.0,2025-10-05,Card,3,No,InStore
T00002053,2025-03-24 20:00:00,ST011,CT000049,,1428.75,2025-03-24,Cash,6,No,InStore
T00002054,2025-10-25 10:00:00,ST018,,AN000613,986.24,2025-10-25,Card,5,No,InStore
T00002055,2025-06-28 09:00:00,ST020,,AN000283,870.39,2025-06-28,Cash,7,No,InStore
T00002056,2025-07-21 00:00:00,ST008,CT001171,,387.9,2025-07-21,Card,3,No,InStore
T00002057,2025-08-28 09:00:00,ST007,CT000158,,887.83,2025-08-28,Card,3,No,InStore
T00002058,2025-08-04 10:00:00,ST003,,AN000765,679.29,2025-08-04,Cash,6,Yes,InStore
T00002059,2025-01-12 22:00:00,ST018,CT000979,,44.15,2025-01-12,Card,1,Yes,InStore
T00002060,2025-02-03 03:00:00,ST022,CT000699,,738.22,2025-02-03,Card,4,No,InStore
T00002061,2025-01-28 12:00:00,ST008,,AN000830,724.67,2025-01-28,Cash,3,No,InStore
T00002062,2025-05-28 07:00:00,ST011,,AN000263,208.25,2025-05-28,Card,3,No,InStore
T00002063,2025-08-26 15:00:00,ST019,CT000230,,1140.77,2025-08-26,Invoice,7,No,InStore
T00002064,2025-07-30 01:00:00,ST020,,AN000362,1873.61,2025-07-30,Card,7,No,InStore
T00002065,2025-11-15 19:00:00,ST011,CT000647,,1643.2,2025-11-15,Cash,5,Yes,InStore
T00002066,2025-06-28 08:00:00,ST001,CT000897,,1264.46,2025-06-28,Invoice,7,Yes,InStore
T00002067,2025-07-19 20:00:00,ST013,CT000603,,542.38,2025-07-19,Cash,1,No,InStore
T00002068,2025-11-05 18:00:00,ST011,,AN000684,1131.52,2025-11-05,Card,6,No,Click&Collect
T00002069,2025-04-22 07:00:00,ST006,,AN000692,427.03,2025-04-22,Card,2,No,InStore
T00002070,2025-06-12 17:00:00,ST006,CT000240,,1015.46,2025-06-12,Cash,7,No,InStore
T00002071,2025-09-02 05:00:00,ST022,CT000566,,707.79,2025-09-02,Card,6,No,InStore
T00002072,2026-01-08 23:00:00,ST010,CT001293,,145.46,2026-01-08,Card,1,No,InStore
T00002073,2025-02-28 14:00:00,ST012,CT000056,,650.35,2025-02-28,Cash,4,No,InStore
T00002074,2025-05-31 02:00:00,ST001,,AN000865,327.86,2025-05-31,Card,1,No,InStore
T00002075,2025-08-25 05:00:00,ST010,CT000314,,591.91,2025-08-25,Card,2,No,InStore
T00002076,2025-09-23 11:00:00,ST004,CT000200,,626.67,2025-09-23,Card,6,Yes,InStore
T00002077,2025-11-21 12:00:00,ST019,CT000271,,2000.96,2025-11-21,Card,8,No,InStore
T00002078,2025-05-29 05:00:00,ST010,CT001059,,573.92,2025-05-29,Invoice,2,No,Online
T00002079,2025-06-09 01:00:00,ST019,CT000063,,1306.93,2025-06-09,Cash,3,No,InStore
T00002080,2025-03-13 10:00:00,ST020,CT001459,,1147.18,2025-03-13,Card,7,No,Online
T00002081,2025-02-26 22:00:00,ST019,CT000524,,850.26,2025-02-26,Card,4,No,Online
T00002082,2025-06-09 12:00:00,ST007,,AN000338,945.64,2025-06-09,Card,8,No,InStore
T00002083,2025-09-10 14:00:00,ST017,CT000708,,817.24,2025-09-10,Cash,3,Yes,InStore
T00002084,2025-09-14 20:00:00,ST002,,AN000475,1220.08,2025-09-14,Card,5,No,InStore
T00002085,2026-01-13 10:00:00,ST009,CT000864,,754.75,2026-01-13,Card,4,Yes,InStore
T00002086,2026-01-02 16:00:00,ST006,,AN000442,2687.44,2026-01-02,Card,7,Yes,InStore
T00002087,2026-01-01 19:00:00,ST017,CT001268,,788.11,2026-01-01,Card,3,Yes,InStore
T00002088,2026-01-14 19:00:00,ST004,,AN000492,97.75,2026-01-14,Card,3,No,InStore
T00002089,2025-01-15 20:00:00,ST016,,AN000808,171.85,2025-01-15,Cash,2,No,Online
T00002090,2025-11-04 01:00:00,ST008,CT000634,,1370.79,2025-11-04,Card,5,Yes,Click&Collect
T00002091,2025-01-25 03:00:00,ST020,CT000184,,878.66,2025-01-25,Card,6,No,InStore
T00002092,2026-02-02 02:00:00,ST016,CT000677,,1674.57,2026-02-02,Card,8,Yes,InStore
T00002093,2026-01-05 10:00:00,ST001,CT000457,,408.79,2026-01-05,Card,1,No,InStore
T00002094,2025-08-26 03:00:00,ST006,CT000940,,1452.57,2025-08-26,Card,7,Yes,Click&Collect
T00002095,2025-10-01 01:00:00,ST021,,AN000098,646.72,2025-10-01,Card,5,Yes,InStore
T00002096,2025-12-28 15:00:00,ST002,CT000987,,259.66,2025-12-28,Card,1,Yes,InStore
T00002097,2025-09-15 00:00:00,ST018,CT000245,,1438.29,2025-09-15,Card,6,No,InStore
T00002098,2025-09-04 04:00:00,ST004,CT000710,,403.6,2025-09-04,Card,3,Yes,InStore
T00002099,2025-05-04 23:00:00,ST001,CT000378,,648.52,2025-05-04,Card,3,No,InStore
T00002100,2025-03-21 20:00:00,ST021,CT000810,,46.72,2025-03-21,Card,1,No,Online
T00002101,2025-10-10 16:00:00,ST018,CT000299,,1920.04,2025-10-10,Card,4,Yes,InStore
T00002102,2025-11-10 11:00:00,ST009,CT000880,,2175.69,2025-11-10,Invoice,8,Yes,InStore
T00002103,2025-03-14 00:00:00,ST016,CT001249,,1023.98,2025-03-14,Card,5,No,InStore
T00002104,2025-10-23 11:00:00,ST005,CT000635,,763.78,2025-10-23,Card,5,Yes,InStore
T00002105,2025-06-15 13:00:00,ST018,,AN000354,814.21,2025-06-15,Invoice,1,No,InStore
T00002106,2025-10-22 09:00:00,ST019,,AN000138,208.17,2025-10-22,Invoice,3,No,InStore
T00002107,2025-04-29 15:00:00,ST009,CT000432,,397.25,2025-04-29,Card,1,No,InStore
T00002108,2025-07-23 20:00:00,ST002,CT000888,,535.22,2025-07-23,Cash,5,Yes,InStore
T00002109,2025-08-26 09:00:00,ST022,CT001021,,381.78,2025-08-26,Cash,4,No,InStore
T00002110,2025-01-11 05:00:00,ST021,CT000569,,1963.29,2025-01-11,Card,8,Yes,InStore
T00002111,2025-11-23 22:00:00,ST007,CT000277,,2338.43,2025-11-23,Card,7,No,InStore
T00002112,2026-01-01 10:00:00,ST008,,AN000054,64.68,2026-01-01,Card,1,No,InStore
T00002113,2025-01-11 14:00:00,ST013,CT001263,,1442.46,2025-01-11,Card,6,No,InStore
T00002114,2025-07-19 17:00:00,ST011,CT001380,,471.13,2025-07-19,Cash,2,No,InStore
T00002115,2025-02-13 09:00:00,ST013,CT000516,,1408.11,2025-02-13,Invoice,4,No,InStore
T00002116,2025-09-17 03:00:00,ST015,CT000993,,672.94,2025-09-17,Card,4,No,Click&Collect
T00002117,2025-09-30 02:00:00,ST009,CT000257,,841.68,2025-09-30,Card,3,Yes,InStore
T00002118,2025-10-22 09:00:00,ST006,CT001442,,982.35,2025-10-22,Card,4,No,InStore
T00002119,2026-01-19 21:00:00,ST011,,AN000552,534.63,2026-01-19,Card,4,No,InStore
T00002120,2025-08-29 18:00:00,ST011,CT000348,,106.67,2025-08-29,Card,3,No,InStore
T00002121,2025-08-18 11:00:00,ST019,CT000495,,340.95,2025-08-18,Invoice,5,No,InStore
T00002122,2025-01-15 09:00:00,ST017,CT000922,,1631.1,2025-01-15,Card,7,No,InStore
T00002123,2025-09-25 18:00:00,ST003,CT000208,,768.61,2025-09-25,Card,3,Yes,InStore
T00002124,2025-05-17 03:00:00,ST016,CT000212,,1106.65,2025-05-17,Cash,6,No,InStore
T00002125,2025-04-14 13:00:00,ST009,CT000074,,56.01,2025-04-14,Card,1,No,InStore
T00002126,2025-11-14 11:00:00,ST018,CT000674,,140.31,2025-11-14,Card,2,No,InStore
T00002127,2025-08-04 00:00:00,ST004,CT001016,,635.8,2025-08-04,Cash,3,No,InStore
T00002128,2025-02-25 18:00:00,ST016,CT000360,,921.27,2025-02-25,Invoice,5,No,Online
T00002129,2025-12-14 14:00:00,ST022,CT001191,,151.71,2025-12-14,Card,2,No,InStore
T00002130,2025-10-10 08:00:00,ST022,CT000854,,1687.28,2025-10-10,Card,5,No,InStore
T00002131,2025-02-19 03:00:00,ST004,,AN000156,503.93,2025-02-19,Card,1,No,InStore
T00002132,2025-02-08 07:00:00,ST017,CT001250,,688.08,2025-02-08,Invoice,6,No,Online
T00002133,2025-03-21 12:00:00,ST003,,AN000095,1735.44,2025-03-21,Invoice,8,No,InStore
T00002134,2025-11-06 19:00:00,ST020,CT000154,,1466.27,2025-11-06,Card,7,No,InStore
T00002135,2025-01-09 06:00:00,ST020,CT000629,,1335.13,2025-01-09,Card,8,No,InStore
T00002136,2025-01-19 07:00:00,ST016,,AN000037,62.11,2025-01-19,Cash,1,No,InStore
T00002137,2025-12-27 05:00:00,ST008,,AN000230,639.77,2025-12-27,Card,2,Yes,InStore
T00002138,2025-01-20 13:00:00,ST014,,AN000519,618.76,2025-01-20,Card,5,No,InStore
T00002139,2025-10-04 16:00:00,ST015,,AN000326,146.01,2025-10-04,Cash,1,No,InStore
T00002140,2025-04-10 17:00:00,ST009,,AN000556,688.49,2025-04-10,Card,4,No,InStore
T00002141,2025-04-12 16:00:00,ST009,,AN000415,774.79,2025-04-12,Card,4,Yes,InStore
T00002142,2025-10-22 16:00:00,ST018,CT000634,,1386.08,2025-10-22,Cash,8,Yes,Online
T00002143,2025-05-06 12:00:00,ST014,CT000379,,1973.52,2025-05-06,Cash,5,Yes,InStore
T00002144,2025-06-12 05:00:00,ST007,CT000163,,511.44,2025-06-12,Card,2,No,Online
T00002145,2025-02-16 13:00:00,ST020,CT001278,,955.28,2025-02-16,Card,4,No,InStore
T00002146,2025-05-31 13:00:00,ST020,,AN000587,1118.57,2025-05-31,Invoice,6,Yes,InStore
T00002147,2025-08-16 23:00:00,ST015,CT000724,,1340.81,2025-08-16,Card,7,No,InStore
T00002148,2025-03-12 11:00:00,ST020,CT000957,,1351.57,2025-03-12,Invoice,7,Yes,Online
T00002149,2025-06-04 08:00:00,ST014,CT001029,,812.87,2025-06-04,Card,4,No,InStore
T00002150,2025-12-24 19:00:00,ST010,CT000524,,768.77,2025-12-24,Cash,4,No,InStore
T00002151,2025-11-27 22:00:00,ST014,CT000511,,1052.31,2025-11-27,Card,3,No,InStore
T00002152,2025-01-07 03:00:00,ST015,CT000492,,2352.96,2025-01-07,Card,7,Yes,InStore
T00002153,2025-08-31 08:00:00,ST006,CT001344,,1091.93,2025-08-31,Cash,3,No,InStore
T00002154,2025-04-06 15:00:00,ST012,,AN000236,1653.03,2025-04-06,Invoice,6,Yes,InStore
T00002155,2025-09-10 07:00:00,ST019,CT001210,,1775.26,2025-09-10,Cash,8,Yes,InStore
T00002156,2025-09-16 18:00:00,ST005,CT000918,,355.94,2025-09-16,Cash,3,No,InStore
T00002157,2025-10-05 16:00:00,ST011,CT001119,,208.95,2025-10-05,Card,1,No,InStore
T00002158,2025-04-10 02:00:00,ST009,,AN000122,2457.62,2025-04-10,Card,8,Yes,InStore
T00002159,2025-02-08 18:00:00,ST020,CT000661,,1826.03,2025-02-08,Card,8,No,InStore
T00002160,2025-02-12 04:00:00,ST002,CT000196,,1054.42,2025-02-12,Card,8,No,InStore
T00002161,2025-02-15 15:00:00,ST008,CT000259,,1067.13,2025-02-15,Card,5,Yes,InStore
T00002162,2025-09-30 14:00:00,ST007,CT000146,,2110.29,2025-09-30,Card,8,Yes,InStore
T00002163,2025-10-05 13:00:00,ST010,CT001305,,397.73,2025-10-05,Card,2,No,InStore
T00002164,2025-09-17 04:00:00,ST003,CT000874,,291.27,2025-09-17,Cash,3,No,InStore
T00002165,2025-09-18 01:00:00,ST019,CT000793,,905.46,2025-09-18,Invoice,5,No,InStore
T00002166,2025-06-06 11:00:00,ST016,CT000087,,1139.83,2025-06-06,Cash,7,No,InStore
T00002167,2025-09-23 05:00:00,ST013,,AN000537,204.35,2025-09-23,Card,3,No,InStore
T00002168,2025-12-15 05:00:00,ST001,CT000530,,1506.7,2025-12-15,Card,5,No,InStore
T00002169,2025-01-27 01:00:00,ST008,CT000789,,1489.91,2025-01-27,Invoice,7,No,InStore
T00002170,2025-08-21 07:00:00,ST001,,AN000726,1130.4,2025-08-21,Card,6,No,InStore
T00002171,2025-01-07 14:00:00,ST018,CT000474,,421.56,2025-01-07,Card,4,No,InStore
T00002172,2025-05-30 06:00:00,ST022,CT000433,,975.89,2025-05-30,Cash,6,No,InStore
T00002173,2026-01-10 08:00:00,ST007,CT000701,,1244.84,2026-01-10,Card,6,Yes,InStore
T00002174,2025-06-27 05:00:00,ST012,,AN000755,485.02,2025-06-27,Invoice,4,No,InStore
T00002175,2025-03-06 08:00:00,ST021,,AN000387,2208.87,2025-03-06,Card,7,No,InStore
T00002176,2025-03-01 10:00:00,ST017,CT001296,,1011.75,2025-03-01,Cash,6,No,InStore
T00002177,2025-07-05 03:00:00,ST018,CT001183,,169.38,2025-07-05,Card,1,Yes,InStore
T00002178,2025-08-29 02:00:00,ST007,CT000465,,63.71,2025-08-29,Cash,1,No,InStore
T00002179,2025-10-28 11:00:00,ST022,CT000785,,385.96,2025-10-28,Card,1,No,InStore
T00002180,2025-08-10 03:00:00,ST022,CT000693,,452.7,2025-08-10,Card,4,No,InStore
T00002181,2026-01-16 02:00:00,ST011,,AN000855,70.15,2026-01-16,Cash,1,No,InStore
T00002182,2025-08-27 06:00:00,ST010,CT000699,,222.87,2025-08-27,Card,2,No,InStore
T00002183,2025-03-05 15:00:00,ST003,CT000870,,1210.46,2025-03-05,Card,6,No,InStore
T00002184,2025-02-15 16:00:00,ST004,CT001163,,2543.53,2025-02-15,Cash,8,No,InStore
T00002185,2025-09-22 06:00:00,ST008,CT001121,,2229.45,2025-09-22,Card,8,No,InStore
T00002186,2025-03-08 03:00:00,ST002,CT000086,,1716.23,2025-03-08,Card,8,Yes,InStore
T00002187,2025-05-19 03:00:00,ST001,CT000392,,472.32,2025-05-19,Card,2,No,InStore
T00002188,2025-11-02 10:00:00,ST002,CT000079,,1522.98,2025-11-02,Cash,5,No,InStore
T00002189,2025-12-01 08:00:00,ST016,CT000644,,1678.13,2025-12-01,Invoice,7,No,InStore
T00002190,2025-07-18 02:00:00,ST008,,AN000769,738.49,2025-07-18,Card,4,No,InStore
T00002191,2025-05-20 13:00:00,ST008,CT000325,,460.2,2025-05-20,Cash,4,No,InStore
T00002192,2025-08-20 15:00:00,ST013,CT000282,,223.72,2025-08-20,Cash,2,No,InStore
T00002193,2025-11-26 03:00:00,ST021,CT000031,,558.44,2025-11-26,Card,7,No,InStore
T00002194,2025-08-26 02:00:00,ST022,CT001138,,460.4,2025-08-26,Card,1,No,InStore
T00002195,2026-01-18 02:00:00,ST009,CT000924,,93.21,2026-01-18,Card,3,Yes,InStore
T00002196,2025-09-17 13:00:00,ST018,CT001182,,1319.24,2025-09-17,Card,8,Yes,InStore
T00002197,2025-09-22 18:00:00,ST015,,AN000392,938.66,2025-09-22,Card,5,Yes,InStore
T00002198,2025-03-10 14:00:00,ST017,CT000851,,1119.75,2025-03-10,Cash,4,No,InStore
T00002199,2025-10-10 15:00:00,ST011,CT000280,,1288.68,2025-10-10,Invoice,5,No,InStore
T00002200,2025-03-18 02:00:00,ST017,CT001013,,329.48,2025-03-18,Cash,3,No,InStore
T00002201,2025-06-30 10:00:00,ST011,CT000115,,149.72,2025-06-30,Card,1,No,InStore
T00002202,2025-09-16 20:00:00,ST008,CT001458,,1393.27,2025-09-16,Card,5,No,InStore
T00002203,2025-03-05 14:00:00,ST015,CT001113,,1159.54,2025-03-05,Card,6,No,InStore
T00002204,2025-02-01 21:00:00,ST012,CT001288,,1344.22,2025-02-01,Invoice,6,No,InStore
T00002205,2025-03-04 01:00:00,ST008,CT000827,,687.03,2025-03-04,Card,4,Yes,InStore
T00002206,2026-01-17 07:00:00,ST015,,AN000708,984.08,2026-01-17,Card,7,No,InStore
T00002207,2025-03-14 23:00:00,ST022,CT000878,,999.72,2025-03-14,Card,5,No,InStore
T00002208,2025-08-05 14:00:00,ST005,CT000141,,206.75,2025-08-05,Card,1,No,InStore
T00002209,2025-12-18 08:00:00,ST015,CT001412,,799.61,2025-12-18,Card,4,No,InStore
T00002210,2026-01-05 09:00:00,ST013,,AN000179,968.53,2026-01-05,Card,6,No,InStore
T00002211,2025-09-21 05:00:00,ST008,,AN000887,661.96,2025-09-21,Card,5,No,InStore
T00002212,2026-01-06 11:00:00,ST003,,AN000720,277.04,2026-01-06,Cash,2,No,InStore
T00002213,2025-09-10 07:00:00,ST019,,AN000131,1788.08,2025-09-10,Cash,7,No,InStore
T00002214,2025-09-25 03:00:00,ST022,,AN000125,2363.19,2025-09-25,Card,8,Yes,InStore
T00002215,2026-01-14 01:00:00,ST016,,AN000015,542.95,2026-01-14,Invoice,1,Yes,InStore
T00002216,2025-05-30 02:00:00,ST008,CT000775,,141.29,2025-05-30,Card,1,Yes,InStore
T00002217,2025-12-09 14:00:00,ST004,CT000304,,1238.78,2025-12-09,Card,4,No,InStore
T00002218,2025-04-19 04:00:00,ST007,CT000686,,1390.15,2025-04-19,Card,7,No,InStore
T00002219,2025-10-17 00:00:00,ST011,CT000260,,1891.51,2025-10-17,Card,8,No,InStore
T00002220,2026-01-28 17:00:00,ST011,,AN000384,1593.77,2026-01-28,Card,7,No,Online
T00002221,2025-05-21 13:00:00,ST017,,AN000824,298.78,2025-05-21,Invoice,8,No,InStore
T00002222,2025-10-15 10:00:00,ST019,CT000841,,754.47,2025-10-15,Invoice,3,No,Online
T00002223,2025-03-03 23:00:00,ST004,CT001045,,1769.28,2025-03-03,Card,5,No,Online
T00002224,2025-12-17 10:00:00,ST006,CT000151,,849.38,2025-12-17,Invoice,5,No,InStore
T00002225,2025-06-22 12:00:00,ST002,,AN000693,32.66,2025-06-22,Cash,1,No,InStore
T00002226,2025-12-15 07:00:00,ST018,,AN000757,1057.24,2025-12-15,Cash,6,Yes,InStore
T00002227,2025-11-05 22:00:00,ST006,CT000411,,1004.44,2025-11-05,Invoice,3,No,InStore
T00002228,2025-10-02 12:00:00,ST015,CT000257,,468.84,2025-10-02,Cash,3,No,InStore
T00002229,2025-03-13 04:00:00,ST008,CT000585,,1782.68,2025-03-13,Card,5,No,InStore
T00002230,2025-03-28 13:00:00,ST001,CT000039,,743.2,2025-03-28,Cash,6,Yes,InStore
T00002231,2025-06-12 21:00:00,ST007,CT000902,,186.92,2025-06-12,Cash,1,No,InStore
T00002232,2025-07-11 13:00:00,ST005,CT000350,,437.16,2025-07-11,Card,1,Yes,InStore
T00002233,2025-03-19 15:00:00,ST021,,AN000489,2614.87,2025-03-19,Cash,8,No,InStore
T00002234,2025-01-17 12:00:00,ST014,,AN000179,1087.28,2025-01-17,Card,8,No,InStore
T00002235,2025-10-04 17:00:00,ST020,CT000690,,294.18,2025-10-04,Card,3,Yes,InStore
T00002236,2025-05-30 04:00:00,ST012,CT000008,,1462.13,2025-05-30,Card,4,No,InStore
T00002237,2025-02-22 23:00:00,ST016,CT000645,,1320.11,2025-02-22,Card,7,No,InStore
T00002238,2025-11-16 10:00:00,ST001,CT000387,,697.1,2025-11-16,Card,3,No,InStore
T00002239,2025-12-14 14:00:00,ST011,,AN000309,1248.27,2025-12-14,Invoice,6,Yes,InStore
T00002240,2025-06-30 23:00:00,ST005,,AN000177,1896.09,2025-06-30,Card,8,Yes,InStore
T00002241,2025-02-17 05:00:00,ST021,CT001253,,2008.29,2025-02-17,Cash,7,No,InStore
T00002242,2025-02-08 09:00:00,ST012,CT001498,,419.8,2025-02-08,Invoice,2,Yes,Online
T00002243,2025-12-14 06:00:00,ST017,CT000853,,267.61,2025-12-14,Card,1,No,InStore
T00002244,2025-12-01 04:00:00,ST004,CT000129,,578.61,2025-12-01,Card,6,No,InStore
T00002245,2025-07-15 16:00:00,ST006,CT000514,,466.6,2025-07-15,Cash,3,Yes,InStore
T00002246,2025-10-07 20:00:00,ST008,CT001086,,132.92,2025-10-07,Card,2,No,InStore
T00002247,2025-08-27 11:00:00,ST008,CT000502,,1393.41,2025-08-27,Card,5,No,InStore
T00002248,2025-02-22 18:00:00,ST009,CT000035,,467.52,2025-02-22,Cash,2,No,Online
T00002249,2026-01-21 00:00:00,ST012,CT000489,,1024.04,2026-01-21,Cash,4,Yes,InStore
T00002250,2025-12-09 01:00:00,ST010,CT000915,,1759.58,2025-12-09,Card,7,No,Online
T00002251,2025-03-19 10:00:00,ST008,CT000550,,1454.17,2025-03-19,Card,8,No,InStore
T00002252,2025-08-29 18:00:00,ST016,CT000593,,58.46,2025-08-29,Card,1,No,InStore
T00002253,2025-02-22 16:00:00,ST021,CT001408,,395.94,2025-02-22,Invoice,1,No,InStore
T00002254,2026-01-15 17:00:00,ST019,CT001319,,189.7,2026-01-15,Invoice,2,Yes,InStore
T00002255,2026-01-20 06:00:00,ST022,CT000305,,2334.84,2026-01-20,Card,7,No,InStore
T00002256,2025-04-13 04:00:00,ST004,,AN000524,946.31,2025-04-13,Card,4,No,InStore
T00002257,2025-06-10 02:00:00,ST021,CT000577,,2603.34,2025-06-10,Card,8,No,InStore
T00002258,2026-01-08 22:00:00,ST015,,AN000055,2641.1,2026-01-08,Card,8,Yes,InStore
T00002259,2026-01-13 23:00:00,ST008,,AN000591,795.87,2026-01-13,Card,4,No,InStore
T00002260,2025-08-31 06:00:00,ST002,CT000160,,514.43,2025-08-31,Cash,2,No,InStore
T00002261,2025-06-10 15:00:00,ST003,,AN000410,826.55,2025-06-10,Card,2,No,InStore
T00002262,2025-09-09 02:00:00,ST022,CT000427,,115.49,2025-09-09,Card,1,No,InStore
T00002263,2026-01-29 13:00:00,ST014,CT000167,,2288.19,2026-01-29,Card,8,No,InStore
T00002264,2025-06-02 09:00:00,ST012,CT000255,,331.48,2025-06-02,Invoice,1,Yes,InStore
T00002265,2025-12-19 07:00:00,ST019,CT001017,,503.87,2025-12-19,Card,3,No,InStore
T00002266,2025-10-18 19:00:00,ST003,CT001341,,575.68,2025-10-18,Card,1,No,InStore
T00002267,2025-05-27 18:00:00,ST010,CT000616,,575.92,2025-05-27,Card,2,No,InStore
T00002268,2025-06-28 20:00:00,ST004,CT000219,,1164.3,2025-06-28,Invoice,7,Yes,InStore
T00002269,2025-03-01 00:00:00,ST008,CT000934,,667.51,2025-03-01,Invoice,5,No,Click&Collect
T00002270,2025-08-27 14:00:00,ST010,CT001358,,1024.82,2025-08-27,Card,2,No,InStore
T00002271,2025-08-05 01:00:00,ST016,CT000391,,1160.31,2025-08-05,Card,6,No,InStore
T00002272,2025-12-23 21:00:00,ST009,,AN000362,1833.39,2025-12-23,Card,7,No,InStore
T00002273,2025-05-09 23:00:00,ST017,CT000829,,1310.38,2025-05-09,Invoice,5,No,Click&Collect
T00002274,2025-08-07 03:00:00,ST016,CT000902,,1278.48,2025-08-07,Cash,7,Yes,InStore
T00002275,2026-02-12 03:00:00,ST010,CT000389,,469.32,2026-02-12,Card,2,Yes,InStore
T00002276,2025-03-19 10:00:00,ST006,,AN000657,840.32,2025-03-19,Cash,4,No,InStore
T00002277,2026-01-03 14:00:00,ST014,,AN000720,667.6,2026-01-03,Invoice,6,No,Online
T00002278,2025-05-03 01:00:00,ST005,,AN000159,1501.93,2025-05-03,Cash,6,No,InStore
T00002279,2025-01-11 12:00:00,ST016,CT000759,,567.9,2025-01-11,Card,3,Yes,InStore
T00002280,2025-05-08 20:00:00,ST009,CT000998,,947.28,2025-05-08,Cash,3,Yes,InStore
T00002281,2025-12-31 17:00:00,ST010,,AN000368,1262.56,2025-12-31,Card,3,Yes,InStore
T00002282,2025-03-09 08:00:00,ST017,CT000664,,890.29,2025-03-09,Card,5,No,InStore
T00002283,2025-06-01 08:00:00,ST022,CT001318,,912.7,2025-06-01,Card,4,Yes,InStore
T00002284,2025-09-30 23:00:00,ST018,CT000616,,686.18,2025-09-30,Card,6,No,InStore
T00002285,2025-09-10 11:00:00,ST007,,AN000878,223.29,2025-09-10,Cash,1,Yes,InStore
T00002286,2025-10-21 02:00:00,ST011,,AN000747,1324.01,2025-10-21,Card,5,Yes,Online
T00002287,2026-02-10 02:00:00,ST022,CT001161,,1946.79,2026-02-10,Card,6,Yes,InStore
T00002288,2025-02-17 11:00:00,ST001,CT001318,,981.98,2025-02-17,Card,4,No,InStore
T00002289,2025-01-04 14:00:00,ST016,,AN000866,1758.72,2025-01-04,Invoice,8,No,Click&Collect
T00002290,2025-04-02 12:00:00,ST002,CT000023,,933.95,2025-04-02,Invoice,8,Yes,InStore
